RBD,NOM_RBD,COD_ENSE2,COD_COM_RBD,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
469,ESCUELA BÁSICA JUSTINO LEIVA AMOR,2,3301,33,86.9333333333333,84.0
478,LICEO SANTA MARTA,2,3301,33,93.2712842712843,88.5555555555556
478,LICEO SANTA MARTA,5,3301,33,95.2839879154078,90.6666666666667
479,LICEO SAN FRANCISCO,5,3301,33,88.1837121212121,63.0
482,ESCUELA FORTUNATO SOZA RODRÍGUEZ,2,3303,33,84.8620689655172,80.0
484,ESCUELA DE MAITENCILLO,2,3303,33,85.2631578947368,80.0
486,LICEO JAPÓN,5,3304,33,83.9936708860759,55.6
486,LICEO JAPÓN,7,3304,33,86.4583333333333,67.0
487,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,6,3304,33,81.9473684210526,34.1666666666667
489,ESCUELA EL OLIVAR,2,3304,33,82.8006042296072,66.0
490,ESCUELA PABLO NERUDA,2,3304,33,86.0,40.0
496,ESCUELA DE CHOLLAY,2,3302,33,93.2857142857143,92.0
497,ESCUELA DE LA PAMPA,2,3302,33,77.0,57.3333333333333
499,ESCUELA RICARDO CAMPILLAY CONTRERAS,2,3302,33,90.9572192513369,66.0
516,LICEO GABRIELA MISTRAL DE LA SERENA,2,4101,41,70.75,29.0
516,LICEO GABRIELA MISTRAL DE LA SERENA,5,4101,41,77.496138996139,53.4761904761905
517,LICEO GREGORIO CORDOVEZ,2,4101,41,86.7810945273632,76.0
517,LICEO GREGORIO CORDOVEZ,5,4101,41,84.6703296703297,56.6666666666667
518,LICEO TECNICO MARTA BRUNET,7,4101,41,79.1052631578947,71.9090909090909
519,COLEGIO ARTURO PRAT CHACON,2,4101,41,83.2183098591549,65.75
521,COLEGIO VICTOR DOMINGO SILVA,2,4101,41,72.2181208053691,50.5
521,COLEGIO VICTOR DOMINGO SILVA,5,4101,41,77.8984375,64.4444444444444
522,COLEGIO JAVIERA CARRERA,2,4101,41,76.9696202531646,44.5
523,ESCUELA ALONSO DE ERCILLA,2,4101,41,76.0635593220339,65.0
525,COLEGIO JAPON,2,4101,41,80.2428842504744,60.3333333333333
526,COLEGIO JOSE MANUEL BALMACEDA,2,4101,41,81.3658536585366,56.0
526,COLEGIO JOSE MANUEL BALMACEDA,5,4101,41,84.373417721519,70.6
527,COLEGIO HEROES DE LA CONCEPCION,2,4101,41,73.5215889464594,20.375
528,ESCUELA GERMAN RIESCO,2,4101,41,75.3950617283951,39.75
530,COLEGIO GABRIEL GONZALEZ VIDELA,2,4101,41,79.5207547169811,66.0
530,COLEGIO GABRIEL GONZALEZ VIDELA,5,4101,41,80.8888888888889,44.6666666666667
530,COLEGIO GABRIEL GONZALEZ VIDELA,7,4101,41,85.3166666666667,44.0
531,COLEGIO PEDRO AGUIRRE CERDA,2,4101,41,81.332268370607,40.5
531,COLEGIO PEDRO AGUIRRE CERDA,5,4101,41,78.5434782608696,44.2
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,3,4101,41,76.8,44.4705882352941
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,6,4101,41,78.1645021645022,47.7984496124031
535,COLEGIO JOSE MIGUEL CARRERA,2,4101,41,78.954356846473,14.5
535,COLEGIO JOSE MIGUEL CARRERA,5,4101,41,81.8424657534247,54.0
536,COLEGIO BERNARDA MORIN,2,4101,41,73.0673076923077,46.375
543,COLEGIO ALTOVALSOL,2,4101,41,82.5166666666667,70.8333333333333
556,ESCUELA DE ROMERO,2,4101,41,79.2571428571429,47.0
560,COLEGIO QUEBRADA DE TALCA,2,4101,41,81.1104972375691,68.8
561,COLEGIO EL ROMERAL,2,4101,41,90.0277777777778,74.6666666666667
562,COLEGIO CALETA SAN PEDRO,2,4101,41,83.4695340501792,64.25
564,COLEGIO LA ESTRELLA,2,4101,41,89.7058823529412,57.0
566,COLEGIO ISABEL RIQUELME,2,4101,41,80.3118644067797,46.0
567,COLEGIO SAN FRANCISCO COLL,2,4101,41,90.0083798882682,79.875
567,COLEGIO SAN FRANCISCO COLL,5,4101,41,91.8888888888889,95.0
568,COLEGIO SAN ANTONIO,2,4101,41,84.1008403361345,74.75
568,COLEGIO SAN ANTONIO,5,4101,41,84.7611111111111,66.0
570,COLEGIO ELENA BETTINI,2,4101,41,87.9198895027624,84.0
570,COLEGIO ELENA BETTINI,5,4101,41,89.7597765363129,29.5
573,ESCUELA PARTICULAR TERESA VIDELA DE G,2,4101,41,85.3243243243243,78.0
573,ESCUELA PARTICULAR TERESA VIDELA DE G,5,4101,41,85.6666666666667,75.0
574,ESCUELA INDUSTRIAL SALESIANA SAN RAMON,2,4101,41,86.3664596273292,43.75
574,ESCUELA INDUSTRIAL SALESIANA SAN RAMON,7,4101,41,86.2229465449804,59.3461538461538
575,COLEGIO PROVIDENCIA,2,4101,41,87.7063492063492,84.0
575,COLEGIO PROVIDENCIA,7,4101,41,84.5917525773196,55.4
578,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,2,4101,41,70.9433962264151,48.3333333333333
578,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,5,4101,41,79.8488372093023,51.4615384615385
578,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,7,4101,41,81.5625,57.25
579,COLEGIO SEMINARIO CONCILIAR,5,4101,41,87.3213572854291,68.8
580,COLEGIO GERONIMO RENDIC,2,4101,41,90.147577092511,90.0
580,COLEGIO GERONIMO RENDIC,5,4101,41,91.4879120879121,70.0
582,COLEGIO ANDRES BELLO,2,4101,41,91.3172205438066,93.3333333333333
582,COLEGIO ANDRES BELLO,5,4101,41,93.743119266055,87.5
583,COLEGIO SAGRADOS CORAZONES,2,4101,41,86.5787923416789,77.75
589,COLEGIO SANTO DOMINGO,2,4101,41,90.5606694560669,82.0
590,COLEGIO PARTICULAR SAN JOSE,2,4101,41,94.7543252595156,92.1818181818182
590,COLEGIO PARTICULAR SAN JOSE,5,4101,41,94.429054054054,89.9
597,COLEGIO PEDRO PABLO MUÑOZ,2,4104,41,79.1287553648069,64.2857142857143
597,COLEGIO PEDRO PABLO MUÑOZ,5,4104,41,77.4285714285714,55.5
598,ESCUELA DE PUNTA DE CHOROS,2,4104,41,89.4705882352941,10.0
599,ESCUELA JOSE SANTOS OSSA,2,4104,41,85.8583333333333,50.5
602,ESCUELA BASICA CARLOS CONDELL,2,4104,41,89.986013986014,76.3333333333333
610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,7,4102,41,85.5405405405405,49.8965517241379
611,LICEO DIEGO PORTALES,5,4102,41,83.5401785714286,33.5
611,LICEO DIEGO PORTALES,7,4102,41,82.525,49.0
612,ESCUELA GUILLERMO CERECEDA,2,4102,41,85.3051470588235,69.8095238095238
613,COLEGIO DE ARTES CLAUDIO ARRAU,2,4102,41,86.8296296296296,60.2307692307692
613,COLEGIO DE ARTES CLAUDIO ARRAU,5,4102,41,87.7755905511811,59.9090909090909
614,ESCUELA PRESIDENTE ANIBAL PINTO,2,4102,41,77.7227138643068,66.3333333333333
615,ESCUELA COQUIMBO,2,4102,41,82.6208178438662,66.25
616,ESCUELA CARDENAL JOSE MARIA CARO,2,4102,41,80.6443719412724,49.0
617,COLEGIO SANTA CECILIA,2,4102,41,91.5511111111111,63.6666666666667
618,ESCUELA SANTO TOMAS DE AQUINO,2,4102,41,94.5187265917603,92.7142857142857
620,ESCUELA JOSE ALFARO ALFARO,2,4102,41,84.8034398034398,59.8571428571429
621,ESCUELA BASICA MARIO MUNOZ SILVA,2,4102,41,92.4798206278027,83.8
626,ESCUELA BASICA DAVID LEON TAPIA,2,4102,41,77.4857142857143,48.1428571428571
629,COLEGIO PABLO NERUDA,2,4102,41,88.4034707158351,51.0
629,COLEGIO PABLO NERUDA,5,4102,41,88.6666666666667,61.6666666666667
630,COLEGIO LA HERRADURA,2,4102,41,86.4668769716088,60.6666666666667
632,ESCUELA BASICA MANUEL DE SALAS,2,4102,41,84.9881305637982,60.75
634,ESCUELA DE HUACHALALUME,2,4102,41,85.3076923076923,79.0
639,ESCUELA DE LAS BARRANCAS,2,4102,41,78.1333333333333,79.0
642,ESCUELA DE EL PENON,2,4102,41,87.6275862068966,85.6666666666667
644,ESCUELA DE PUERTO ALDEA,2,4102,41,87.8837209302326,73.0
645,ESCUELA DE EL TANGUE,2,4102,41,88.8888888888889,77.0
646,COLEGIO BERNARDO O´HIGGINS,2,4102,41,84.649449618967,58.7272727272727
646,COLEGIO BERNARDO O´HIGGINS,5,4102,41,88.3814655172414,68.7
646,COLEGIO BERNARDO O´HIGGINS,7,4102,41,90.1363636363636,48.0
647,COLEGIO MANUEL MONTT,2,4102,41,83.1931818181818,37.5
647,COLEGIO MANUEL MONTT,5,4102,41,85.6060606060606,58.75
648,COLEGIO SANTA MARTA,5,4102,41,97.3,64.0
649,COLEGIO PARTICULAR GABRIELA MISTRAL,2,4102,41,85.0973544973545,84.3333333333333
649,COLEGIO PARTICULAR GABRIELA MISTRAL,5,4102,41,87.4116279069767,71.6363636363636
650,ESCUELA PARTICULAR METODISTA,2,4102,41,80.3878787878788,53.75
655,COLEGIO PARTICULAR SAN IGNACIO,2,4102,41,91.2040816326531,85.5
656,LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.,5,4103,41,93.0857142857143,35.0
657,ESCUELA LUIS CRUZ MARTINEZ,2,4103,41,87.6686046511628,45.0
659,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,2,4103,41,85.7,5.0
662,ESCUELA DE MAITENCILLO,2,4103,41,88.5,78.0
664,COLEGIO PARROQUIAL DE ANDACOLLO,2,4103,41,86.6188925081433,44.0
664,COLEGIO PARROQUIAL DE ANDACOLLO,5,4103,41,84.9424778761062,27.0
665,LICEO CARLOS ROBERTO MONDACA CORTES,5,4106,41,83.158940397351,64.9090909090909
665,LICEO CARLOS ROBERTO MONDACA CORTES,7,4106,41,84.4738955823293,62.1538461538462
665,LICEO CARLOS ROBERTO MONDACA CORTES,7,4106,41,79.4827586206897,1.0
666,ESCUELA BASICA LUCILA GODOY ALCAYAGA,2,4106,41,83.0,36.0
668,ESCUELA EDMUNDO VIDAL CARDENAS,2,4106,41,88.1240875912409,68.6
668,ESCUELA EDMUNDO VIDAL CARDENAS,5,4106,41,91.3883495145631,59.0
668,ESCUELA EDMUNDO VIDAL CARDENAS,6,4106,41,95.2033898305085,90.4444444444444
669,ESCUELA NEFTALI REYES,2,4106,41,83.3812949640288,74.5
671,ESCUELA RIOS DE ELQUI,2,4106,41,89.8969072164948,82.0
672,ESCUELA DE DIAGUITAS JUAN TORRES M.,2,4106,41,85.6206896551724,7.0
676,ESCUELA DE SAN CARLOS,2,4106,41,98.25,100.0
693,ESCUELA BASICA HECTOR MANUEL HERNANDEZ,2,4105,41,92.8181818181818,88.0
701,LICEO ESTELA AVILA DE PERRY,5,4301,43,85.8246013667426,59.5185185185185
704,LICEO ALEJANDRO ALVAREZ JOFRE,2,4301,43,90.960244648318,82.6315789473684
704,LICEO ALEJANDRO ALVAREZ JOFRE,5,4301,43,88.4846625766871,49.75
705,LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE,7,4301,43,89.2157048249763,73.625
706,COLEGIO FRAY JORGE,2,4301,43,84.430981595092,68.6666666666667
709,ESCUELA BASICA OSCAR ARAYA MOLINA,2,4301,43,94.5353159851301,72.4
710,ESCUELA BASICA JOSE TOMAS OVALLE B.,2,4301,43,80.562015503876,54.0
711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,2,4301,43,87.8155619596542,85.3333333333333
712,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,2,4301,43,84.2135231316726,50.1904761904762
713,ESCUELA ARTURO VILLALON SIEULANNE,2,4301,43,93.13074204947,79.3333333333333
714,ESCUELA BASICA VISTA HERMOSA,2,4301,43,84.1273062730627,62.0
715,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME,2,4301,43,84.962441314554,66.6666666666667
721,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,2,4301,43,88.9316888045541,66.0833333333333
722,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,2,4301,43,87.068669527897,89.3333333333333
723,ESCUELA VILLORRIO EL TALHUEN,2,4301,43,99.0625,100.0
724,ESCUELA BASICA CALETA EL MAITEN,2,4301,43,78.875,77.0
730,ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA,2,4301,43,87.5348837209302,80.4
735,ESCUELA LA QUIROGA,2,4301,43,91.6666666666667,60.0
747,ESCUELA CERRO TAMAYA,2,4301,43,82.2327586206897,22.75
750,ESCUELA ELVIRA DEL CARMEN OCHOA AVILES,2,4301,43,82.4736842105263,48.0
757,ESCUELA BASICA EL GUINDO,2,4301,43,87.3157894736842,60.6666666666667
763,COLEGIO SAN JUAN BAUTISTA,2,4301,43,87.8517482517482,76.0
763,COLEGIO SAN JUAN BAUTISTA,5,4301,43,88.3370473537604,76.0
766,COLEGIO SANTA MARIA EUFRASIA,2,4301,43,88.6453703703704,74.5
766,COLEGIO SANTA MARIA EUFRASIA,5,4301,43,90.9011194029851,78.7142857142857
767,COLEGIO PARTICULAR GABRIELA MISTRAL,2,4301,43,91.190625,86.0
767,COLEGIO PARTICULAR GABRIELA MISTRAL,5,4301,43,91.3202614379085,88.0
768,COLEGIO LA PROVIDENCIA,7,4301,43,89.8947368421053,85.0
768,COLEGIO LA PROVIDENCIA,7,4301,43,89.8311111111111,72.6666666666667
769,COLEGIO SAN VIATOR,2,4301,43,89.707756232687,91.5
769,COLEGIO SAN VIATOR,5,4301,43,91.6759002770083,27.0
770,COLEGIO AMALIA ERRAZURIZ,2,4301,43,89.4460227272727,90.0
770,COLEGIO AMALIA ERRAZURIZ,5,4301,43,91.1710526315789,71.0
772,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN,7,4301,43,90.4172413793103,55.0
772,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN,7,4301,43,89.0995024875622,64.0
773,ESCUELA SAMO ALTO,2,4305,43,92.2,50.0
774,COLEGIO PICHASCA,5,4305,43,90.5315315315315,67.0
798,ESCUELA EL PALQUI,2,4303,43,86.378223495702,61.0666666666667
799,COLEGIO REPUBLICA DE CHILE,2,4303,43,84.48,29.5
799,COLEGIO REPUBLICA DE CHILE,5,4303,43,86.1308016877637,79.0
799,COLEGIO REPUBLICA DE CHILE,6,4303,43,74.7073170731707,52.0
802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,5,4303,43,86.2639296187683,63.3076923076923
802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,7,4303,43,84.5744680851064,1.0
802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,7,4303,43,84.4380952380952,26.0
803,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN,2,4303,43,86.5477707006369,75.0
804,ESCUELA BASICA WENCESLAO VARGAS,2,4303,43,86.2065217391304,79.5
827,COLEGIO RIO GRANDE,2,4303,43,90.8216216216216,69.0
833,ESCUELA SANTA BERNARDITA,2,4303,43,93.6346153846154,78.0
837,ESCUELA ESPERANZA DE HUANA,2,4303,43,86.6779661016949,65.5
838,ESCUELA PROFESOR MANUEL ORTIZ QUINTANA,2,4303,43,92.0645161290323,92.3333333333333
839,ESCUELA CHILECITO,2,4303,43,89.6,88.0
845,LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS,5,4302,43,87.568129330254,71.8518518518518
845,LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS,6,4302,43,83.5357142857143,50.1666666666667
845,LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS,7,4302,43,85.1041666666667,41.0
845,LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS,7,4302,43,84.2894736842105,35.5
847,ESCUELA BASICA AMERICA,2,4302,43,83.2768,23.0
848,ESCUELA ALEJANDRO CHELEN ROJAS,2,4303,43,88.8145896656535,56.0
857,ESCUELA LOS MORALES,2,4303,43,90.9268292682927,73.0
876,ESCUELA BASICA CLAUDIO MATTE,2,4302,43,91.9333333333333,52.0
897,ESCUELA BELGICA,2,4304,43,88.1006289308176,33.5
908,ESCUELA TABALI,2,4301,43,92.5555555555556,83.0
909,ESCUELA LOS AZAHARES DE CERRO BLANCO,2,4301,43,92.3,80.0
910,ESC.BASICA SAN ANTONIO DE LA VILLA,2,4301,43,95.2222222222222,76.0
915,ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA,2,4301,43,90.015873015873,83.0
928,ESCUELA BASICA GRANEROS,2,4304,43,83.3,52.0
929,ESCUELA LOS NOGALES,2,4301,43,86.8979591836735,36.0
946,ESCUELA TERESITA DE LOS ANDES,2,4304,43,86.186170212766,68.4
959,COLEGIO PARTICULAR SALI HOCHSCHILD,2,4304,43,87.2960526315789,71.25
964,ESCUELA BASICA MUNICIPAL DE ADULTOS,3,4201,42,50.7272727272727,14.6666666666667
964,ESCUELA BASICA MUNICIPAL DE ADULTOS,6,4201,42,68.0583941605839,19.9090909090909
967,LICEO BICENTENARIO DE EXCELENCIA LICEO DOMINGO ORTIZ DE ROZAS,2,4201,42,85.8358208955224,36.0
967,LICEO BICENTENARIO DE EXCELENCIA LICEO DOMINGO ORTIZ DE ROZAS,5,4201,42,90.7954971857411,78.1428571428571
969,ESCUELA BASICA VALLE DEL CHOAPA,2,4201,42,90.7747747747748,84.3333333333333
970,ESCUELA JUAN CARRASCO RISCO,2,4201,42,93.890756302521,85.0
971,ESCUELA BASICA SAN RAFAEL DE ROZAS,2,4201,42,91.1488764044944,89.25
972,ESCUELA BASICA JORGE ARACENA RAMOS,2,4201,42,86.9638009049774,65.3333333333333
976,ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA,2,4201,42,89.7659574468085,66.0
977,ESCUELA BASICA GRACIELA DIAZ ALLENDE,2,4201,42,94.1034482758621,41.0
982,ESCUELA BASICA VILLA LOS NARANJOS,2,4201,42,85.7638036809816,51.0
987,COLEGIO SANTA TERESA,5,4201,42,91.4971428571429,87.8333333333333
988,LICEO PARTICULAR LUIS ALBERTO VERA,5,4201,42,90.7753623188406,82.5
988,LICEO PARTICULAR LUIS ALBERTO VERA,7,4201,42,90.8235294117647,62.0
990,ESCUELA PARTICULAR LAS CANAS,2,4201,42,96.7079207920792,68.75
1013,LICEO DE SALAMANCA,2,4204,42,86.5,85.0
1013,LICEO DE SALAMANCA,5,4204,42,82.7644787644788,52.8
1013,LICEO DE SALAMANCA,7,4204,42,84.655737704918,30.0
1013,LICEO DE SALAMANCA,7,4204,42,88.7777777777778,73.0
1019,ESCUELA BASICA CHILLEPIN,2,4204,42,90.4969325153374,64.0
1030,ESC.BASICA GUILLERMO BARRIOS VARGAS,2,4204,42,93.0,74.0
1034,ESCUELA LOS CORRALES,2,4204,42,95.2978723404255,94.0
1036,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,5,4204,42,92.6426592797784,75.6666666666667
1048,LICEO NICOLAS FEDERICO LOHSE VARGAS,5,4203,42,92.6490566037736,69.8888888888889
1048,LICEO NICOLAS FEDERICO LOHSE VARGAS,6,4203,42,76.0,35.3571428571429
1048,LICEO NICOLAS FEDERICO LOHSE VARGAS,7,4203,42,90.7659574468085,79.5
1049,COLEGIO DIEGO DE ALMAGRO,2,4203,42,82.7990353697749,44.5
1050,ESCUELA BASICA ERCOLE BENCINI,2,4203,42,84.0550458715596,25.0
1119,COLEGIO PARTICULAR SANTA MARIA,2,5401,54,90.6386768447837,83.0
1120,CENTRO DE EDUCACION DE ADULTOS LA LIGUA,6,5401,54,68.5492957746479,11.55
1121,LICEO PULMAHUE DE LA LIGUA,5,5401,54,95.6041666666667,94.9230769230769
1121,LICEO PULMAHUE DE LA LIGUA,7,5401,54,93.9130434782609,91.5
1121,LICEO PULMAHUE DE LA LIGUA,7,5401,54,92.7714285714286,65.0
1122,ESCUELA REPUBLICA DE VENEZUELA,2,5401,54,88.8929889298893,83.5
1123,ESCUELA GABRIELA MISTRAL,2,5401,54,89.0783847980998,57.0
1123,ESCUELA GABRIELA MISTRAL,5,5401,54,90.5327510917031,55.1818181818182
1132,ESCUELA BASICA POZA VERDE,2,5401,54,88.1666666666667,72.3333333333333
1135,ESCUELA BASICA LOS MOLLES,2,5401,54,87.2424242424242,95.0
1148,LICEO JOSE MANUEL BORGONO NUNEZ,5,5404,54,89.8132530120482,21.0
1148,LICEO JOSE MANUEL BORGONO NUNEZ,6,5404,54,95.8461538461538,70.0
1156,ESCUELA BASICA G-24,2,5404,54,90.6842105263158,76.5
1161,ESCUELA BASICA PEDEGUA,2,5404,54,86.7894736842105,65.0
1167,LICEO Y ESCUELA MUNICIPAL,5,5402,54,88.0898876404494,46.5625
1167,LICEO Y ESCUELA MUNICIPAL,6,5402,54,78.5344827586207,48.1764705882353
1167,LICEO Y ESCUELA MUNICIPAL,7,5402,54,89.7746478873239,51.0
1174,ESCUELA BASICA SAN LORENZO,2,5402,54,92.304347826087,29.0
1180,ESCUELA BASICA G-45,2,5402,54,90.8502673796791,72.0
1183,LICEO BICENTENARIO DE ZAPALLAR,2,5405,54,84.5882352941177,88.0
1183,LICEO BICENTENARIO DE ZAPALLAR,5,5405,54,86.4702549575071,33.3333333333333
1184,COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO,2,5405,54,88.1312056737589,77.0
1184,COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO,5,5405,54,88.986301369863,85.8
1184,COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO,7,5405,54,94.4333333333333,93.5
1184,COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO,7,5405,54,100.0,100.0
1190,COLEGIO PARROQUIAL FRANCISCO DIDIER,2,5405,54,96.4460431654676,95.0
1190,COLEGIO PARROQUIAL FRANCISCO DIDIER,5,5405,54,96.5267175572519,79.0
1192,ESCUELA RURAL PULLALLY,2,5403,54,89.9201877934272,70.6666666666667
1194,LICEO MAXIMILIANO SALAS MARCHAN,3,5301,53,90.448275862069,81.0
1194,LICEO MAXIMILIANO SALAS MARCHAN,5,5301,53,88.9884659746251,61.6
1194,LICEO MAXIMILIANO SALAS MARCHAN,6,5301,53,89.651376146789,76.8275862068966
1195,LICEO COMERCIAL DE LOS ANDES,5,5301,53,90.3372093023256,64.0
1195,LICEO COMERCIAL DE LOS ANDES,7,5301,53,88.5594855305466,71.5
1196,LICEO BICENTENARIO TÉCNICO AMANCAY,7,5301,53,85.5405405405405,42.0
1196,LICEO BICENTENARIO TÉCNICO AMANCAY,7,5301,53,87.2857142857143,67.5555555555556
1197,ESCUELA ESPANA,2,5301,53,98.3212258796822,95.5
1198,LICEO REPUBLICA ARGENTINA,2,5301,53,88.3370165745856,79.4705882352941
1198,LICEO REPUBLICA ARGENTINA,5,5301,53,85.1060606060606,57.5
1199,LICEO POLITECNICO AMERICA,7,5301,53,93.7061855670103,71.5384615384615
1200,ESCUELA JOHN KENNEDY,2,5301,53,100.0,100.0
1202,ESCUELA FERROVIARIA,2,5301,53,96.108,74.85
1203,ESCUELA GABRIELA MISTRAL,2,5301,53,94.0388349514563,88.0
1204,ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA,2,5301,53,84.1111111111111,64.2222222222222
1206,C.E.I.A DR. OSVALDO ROJAS GONZALEZ,3,5301,53,85.2881355932203,67.8421052631579
1206,C.E.I.A DR. OSVALDO ROJAS GONZALEZ,6,5301,53,74.0147928994083,48.1489361702128
1206,C.E.I.A DR. OSVALDO ROJAS GONZALEZ,8,5301,53,82.9090909090909,23.0
1208,ESCUELA BASICA RIO BLANCO,2,5301,53,91.2727272727273,67.0
1210,ESCUELA EL SAUCE,2,5301,53,90.5581395348837,94.0
1211,ESCUELA IGNACIO CARRERA PINTO,2,5301,53,93.2939068100358,89.4
1213,LICEO PARTICULAR MIXTO LOS ANDES,2,5301,53,94.219001610306,82.0909090909091
1213,LICEO PARTICULAR MIXTO LOS ANDES,5,5301,53,91.587786259542,60.5
1213,LICEO PARTICULAR MIXTO LOS ANDES,7,5301,53,90.1654135338346,52.2
1213,LICEO PARTICULAR MIXTO LOS ANDES,7,5301,53,91.4831704668838,79.3235294117647
1214,COLEGIO MARIA AUXILIADORA,5,5301,53,89.8575498575499,89.6
1215,ESCUELA PARTICULAR SAN JOSE,2,5301,53,89.0338164251208,60.0
1216,ESCUELA PARTICULAR HUMBERTO CASARINO,2,5301,53,88.4081632653061,82.5
1217,LICEO SANTA CLARA,2,5301,53,86.5375939849624,73.0
1221,COLEGIO ALCAZAR,2,5301,53,96.87890625,84.0
1225,INSTITUTO CHACABUCO,5,5301,53,92.7443438914027,61.0
1226,COLEGIO MARIA MONTESSORI,2,5301,53,89.6759776536313,83.0
1226,COLEGIO MARIA MONTESSORI,5,5301,53,87.2688172043011,60.4
1235,ESCUELA LO CALVO,2,5304,53,90.9285714285714,14.0
1238,ESCUELA INCLUSIVA SAN LORENZO,2,5304,53,84.38,80.0
1243,ESCUELA EL COBRE,2,5304,53,89.9285714285714,70.0
1247,ESCUELA BASICA MARIA ISABEL DE BROWN,2,5302,53,91.304347826087,74.0
1248,ESCUELA BASICA LA PAMPILLA,2,5302,53,84.9961240310078,79.2
1249,ESCUELA BASICA PEDRO AGUIRRE CERDA,2,5302,53,93.8387096774194,67.0
1250,ESCUELA VICTOR KOERNER,2,5302,53,84.0471698113208,52.5
1251,ESCUELA BASICA CRISTO REDENTOR,2,5302,53,94.8041237113402,88.5
1252,ESCUELA BASICA VALLE ALEGRE,2,5302,53,92.4255319148936,69.0
1255,INSTITUTO AGRICOLA PASCUAL BABURIZZA,2,5302,53,86.0,78.6
1255,INSTITUTO AGRICOLA PASCUAL BABURIZZA,7,5302,53,81.4393063583815,55.0243902439024
1257,CENTRO DE FORMACIÓN ACADÉMICA PERFECTO DE LA FUENTE DEL VILLAR,2,5303,53,85.4831932773109,18.3333333333333
1259,ESCUELA BASICA MANUEL LEON SALINAS,2,5303,53,90.1684210526316,66.0
1260,LICEO PARROQUIAL TERESITA DE LOS ANDES,2,5303,53,95.0566037735849,94.0
1260,LICEO PARROQUIAL TERESITA DE LOS ANDES,5,5303,53,95.2868217054264,84.6666666666667
1261,LICEO DOCTOR ROBERTO HUMERES O.,2,5701,57,76.8181818181818,32.0
1261,LICEO DOCTOR ROBERTO HUMERES O.,5,5701,57,73.6024096385542,15.5
1261,LICEO DOCTOR ROBERTO HUMERES O.,7,5701,57,81.7727272727273,12.0
1261,LICEO DOCTOR ROBERTO HUMERES O.,7,5701,57,82.3484848484848,48.3333333333333
1262,LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS,7,5701,57,85.0890052356021,82.4181818181818
1263,LICEO BICENTENARIO CORINA URBINA VILLANUEVA,2,5701,57,85.8308157099698,59.3333333333333
1264,LICEO SAN FELIPE,2,5701,57,84.1860465116279,75.0
1264,LICEO SAN FELIPE,5,5701,57,81.2121212121212,68.6666666666667
1264,LICEO SAN FELIPE,7,5701,57,82.3333333333333,69.0
1264,LICEO SAN FELIPE,7,5701,57,79.1818181818182,26.0
1265,ESCUELA BASICA BERNARDO O HIGGINS R.,2,5701,57,81.6555023923445,63.0769230769231
1266,ESCUELA MANUEL RODRIGUEZ ERDOIZA,2,5701,57,77.4022988505747,52.5
1268,ESCUELA BASICA JOSE DE SAN MARTIN,2,5701,57,83.4738015607581,66.1666666666667
1269,ESCUELA JOHN F KENNEDY,2,5701,57,84.1111111111111,69.0
