RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01,COD_ENSE2,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
8639,LICEO Y COLEGIO NUEVO HISPANO CHILENO,13101,2,-33.44066566,-70.67098244,446,1,110,5,131,87.3173913043478,81.25
8643,INSTITUTO COMERCIAL BLAS CANAS,13101,2,-33.44523916,-70.64268438,690,1,110,7,131,74.4576271186441,41.0
8644,COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA,13101,2,-33.42468182999999,-70.65536483,392,1,310,5,131,92.1607142857143,79.25
8644,COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA,13101,2,-33.42468182999999,-70.65536483,392,1,310,7,131,92.8161434977578,78.5
8649,COLEGIO LORENZO SAZIE,13101,2,-33.44961141999999,-70.66456751,553,1,10,2,131,90.1347962382445,72.2
8649,COLEGIO LORENZO SAZIE,13101,2,-33.44961141999999,-70.66456751,553,1,10,5,131,88.1,61.0
8650,COLEGIO SAN BENILDO,13127,2,-33.40665113,-70.65270934,323,1,310,5,131,85.8513931888545,50.0
8652,COLEGIO SAN ANTONIO,13101,2,-33.43779818,-70.66923128,1017,1,10,2,131,88.6113475177305,63.0
8652,COLEGIO SAN ANTONIO,13101,2,-33.43779818,-70.66923128,1017,1,10,5,131,88.9954751131222,39.0
8654,COLEGIO POLITECNICO AVDA. INDEPENDENCIA,13108,2,-33.409112,-70.65884264,317,1,310,5,131,90.3184357541899,58.5
8654,COLEGIO POLITECNICO AVDA. INDEPENDENCIA,13108,2,-33.409112,-70.65884264,317,1,310,7,131,88.0900900900901,67.5
8657,COLEGIO SAN ALBERTO,13106,2,-33.47074650999999,-70.6918583,920,1,10,2,131,87.0233393177738,62.6111111111111
8657,COLEGIO SAN ALBERTO,13106,2,-33.47074650999999,-70.6918583,920,1,10,5,131,87.985401459854,83.75
8657,COLEGIO SAN ALBERTO,13106,2,-33.47074650999999,-70.6918583,920,1,10,7,131,82.0459770114943,67.5
8658,COLEGIO FRANCISCO ARRIARAN,13101,2,-33.45919087,-70.64887167,1102,1,10,2,131,87.3692307692308,56.2
8658,COLEGIO FRANCISCO ARRIARAN,13101,2,-33.45919087,-70.64887167,1102,1,10,5,131,86.7936507936508,52.1
8659,ESCUELA PARTICULAR FRANCISCO ANDRES OLEA,13101,2,-33.45872278,-70.64651169,698,1,10,2,131,87.1308411214953,40.1428571428571
8661,ESCUELA PARTICULAR GUILLERMO MATTA,13101,2,-33.46163013999999,-70.64299255,844,1,10,2,131,88.3461538461538,63.35
8663,INSTITUTO HERMANOS MATTE,13101,2,-33.47534806,-70.64954647,1386,1,10,2,131,88.578125,81.2222222222222
8663,INSTITUTO HERMANOS MATTE,13101,2,-33.47534806,-70.64954647,1386,1,10,5,131,87.96484375,79.0625
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,13101,2,-33.435387,-70.66578,992,1,10,2,131,86.4459234608985,48.8571428571429
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,13101,2,-33.435387,-70.66578,992,1,10,5,131,85.9139344262295,74.2
8676,ESCUELA MANUEL JOSE IRARRAZAVAL,13101,2,-33.45942826,-70.67636398,1070,1,10,2,131,90.0236593059937,76.3333333333333
8678,ESC.SILVIA SALAS EDWARDS,13106,2,-33.46673023,-70.68381014,345,1,10,2,131,88.3887043189369,74.8571428571429
8680,COLEGIO ADVENTISTA PORVENIR,13101,2,-33.45476526,-70.63096436,591,1,10,2,131,84.2591240875912,48.3333333333333
8681,COLEGIO ANGLO MAIPU,13119,2,-33.49354701,-70.73619742,1318,1,10,2,131,87.4060606060606,75.0769230769231
8681,COLEGIO ANGLO MAIPU,13119,2,-33.49354701,-70.73619742,1318,1,10,5,131,89.7669616519174,90.0
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,13127,2,-33.42858364,-70.64461953,1241,1,10,2,131,87.2174515235457,45.0
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,13127,2,-33.42858364,-70.64461953,1241,1,10,5,131,86.5320334261838,54.0
8684,COLEGIO JEAN JACQUES,13108,2,-33.40147429999999,-70.66515135,329,1,10,2,131,88.8333333333333,64.5
8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,13105,2,-33.58052226,-70.67720368,832,1,10,2,131,83.3551401869159,70.3333333333333
8690,ESCUELA PARTICULAR AMOR DE DIOS,13102,2,-33.47936438,-70.68673501,624,1,10,2,131,91.25,85.0
8697,COLEGIO ORATORIO DON BOSCO,13101,2,-33.4550362,-70.64155456,1140,1,10,5,131,83.6047904191617,17.0
8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,13108,2,-33.42088420999999,-70.65874714,785,1,10,2,131,95.0807365439094,90.5
8714,ESCUELA PARTICULAR RAMON FREIRE,13127,2,-33.40801874999999,-70.63634189,754,1,10,2,131,90.9018612521151,42.8571428571429
8715,COLEGIO SAO PAULO,13106,2,-33.45861964,-70.69372864,396,1,10,2,131,90.0077821011673,81.3448275862069
8715,COLEGIO SAO PAULO,13106,2,-33.45861964,-70.69372864,396,1,10,5,131,90.1882352941176,53.2
8717,ESCUELA PARTICULAR SAINT HENRY SCHOOL,13101,2,-33.46470679,-70.67587226,315,1,10,2,131,89.928,88.1666666666667
8718,ESCUELA PARTICULAR DANES,13110,2,-33.53750414999999,-70.58681416,246,1,10,2,131,76.3918918918919,24.0
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,13110,2,-33.54354737,-70.57084345,365,1,10,2,131,90.5024875621891,96.0
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,13110,2,-33.54354737,-70.57084345,365,1,10,5,131,91.6,87.0
8726,ESCUELA PARTICULAR THOMAS JEFFERSON,13108,2,-33.40099175,-70.66038001,515,1,10,2,131,86.0874439461883,62.7142857142857
8728,COLEGIO GEORGE WASHINGTON,13108,2,-33.42492394,-70.65630146,794,1,10,2,131,92.1797235023041,86.3076923076923
8739,ESCUELA PARTICULAR DIVINA MARIA,13101,2,-33.43719845999999,-70.66974847,550,1,10,2,131,87.9545454545455,57.5
8740,COLEGIO MARIA LUISA VILLALON,13101,2,-33.44353792999999,-70.67464907,981,1,10,2,131,87.765923566879,70.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,13101,3,-33.43771,-70.66662,2009,1,10,2,131,93.6804478897502,60.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,13101,3,-33.43771,-70.66662,2009,1,10,5,131,92.385,93.0
8754,COLEGIO HISPANO AMERICANO,13101,3,-33.455747,-70.63982,907,1,10,5,131,87.3880597014925,74.0
8756,COLEGIO EXCELSIOR,13101,2,-33.45191606,-70.66946583,1505,1,110,2,131,84.9987623762376,52.25
8756,COLEGIO EXCELSIOR,13101,2,-33.45191606,-70.66946583,1505,1,110,5,131,87.0044910179641,76.3333333333333
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,13101,3,-33.447482,-70.66424,1657,1,10,5,131,95.788785046729,95.0
8759,COLEGIO SANTA CECILIA,13101,3,-33.440806,-70.66682,149,1,10,5,131,84.1621621621622,55.0
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,13123,3,-33.426164,-70.6112,1183,1,10,2,131,91.655,80.8571428571429
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,13123,3,-33.426164,-70.6112,1183,1,10,5,131,92.6891495601173,77.625
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,13101,3,-33.440554,-70.66986,388,1,10,2,131,93.5443548387097,62.0
8769,COLEGIO SANTA MARIA CERVELLON,13108,3,-33.410869,-70.65913,587,1,10,2,131,91.5670731707317,91.0
8780,ESCUELA MANUEL MONTT,13101,2,-33.45737233,-70.63288797,356,1,10,2,131,92.6366559485531,88.0833333333333
8791,COLEGIO FILIPENSE,13101,2,-33.45174347999999,-70.66186461,1006,1,10,2,131,87.2264150943396,83.5
8791,COLEGIO FILIPENSE,13101,2,-33.45174347999999,-70.66186461,1006,1,10,5,131,88.0838926174497,11.0
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,13127,2,-33.41702435,-70.63937145,372,1,10,2,131,87.4172185430464,76.8461538461538
8811,LICEO PROFESIONAL ABDON CIFUENTES,13101,2,-33.44761407,-70.65796231,781,1,310,5,131,87.011961722488,67.4716981132076
8811,LICEO PROFESIONAL ABDON CIFUENTES,13101,2,-33.44761407,-70.65796231,781,1,310,7,131,87.6676470588235,66.3333333333333
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,13101,4,-33.46887732999999,-70.67316809,440,1,310,5,131,87.9004524886878,56.0
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,13101,4,-33.46887732999999,-70.67316809,440,1,310,7,131,85.0722891566265,23.0
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,13127,4,-33.42557639999999,-70.64835459,803,1,310,5,131,84.6241134751773,59.4901960784314
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,13127,4,-33.42557639999999,-70.64835459,803,1,310,7,131,87.4141689373297,38.3333333333333
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,13101,4,-33.45769054,-70.63688996,370,1,310,5,131,82.6666666666667,35.0
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,13101,4,-33.45769054,-70.63688996,370,1,310,7,131,80.5828220858896,62.0
8815,COLEGIO SAN FRANCISCO DEL ALBA,13114,1,-33.40386597,-70.53654012,972,1,10,2,131,92.2767857142857,72.2857142857143
8815,COLEGIO SAN FRANCISCO DEL ALBA,13114,1,-33.40386597,-70.53654012,972,1,10,5,131,90.3138686131387,71.1818181818182
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,13114,2,-33.42563894,-70.55495696,926,1,10,2,131,88.0055452865065,80.5625
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,13114,2,-33.42563894,-70.55495696,926,1,10,5,131,88.7786259541985,76.7142857142857
8819,LICEO RAFAEL SOTOMAYOR,13114,2,-33.39516306,-70.55416897,877,1,10,2,131,84.6635160680529,55.0
8819,LICEO RAFAEL SOTOMAYOR,13114,2,-33.39516306,-70.55416897,877,1,10,5,131,86.8804780876494,79.6666666666667
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,13132,1,-33.38827666,-70.54939272,1365,1,10,2,131,89.6551282051282,70.3333333333333
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,13132,1,-33.38827666,-70.54939272,1365,1,10,5,131,88.7941888619855,55.6666666666667
8822,LICEO JUAN PABLO II DE LAS CONDES,13114,1,-33.42060123,-70.53628614,912,1,10,2,131,87.957249070632,74.8064516129032
8822,LICEO JUAN PABLO II DE LAS CONDES,13114,1,-33.42060123,-70.53628614,912,1,10,5,131,88.1276595744681,82.0
8825,COLEGIO ANTARTICA CHILENA,13132,1,-33.38992646,-70.5591368,1165,1,10,2,131,88.1695364238411,74.8461538461538
8825,COLEGIO ANTARTICA CHILENA,13132,1,-33.38992646,-70.5591368,1165,1,10,5,131,90.15625,68.0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,13114,2,-33.40571306999999,-70.56107434,987,1,10,2,131,88.9207746478873,94.0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,13114,2,-33.40571306999999,-70.56107434,987,1,10,5,131,88.0255474452555,75.6666666666667
8828,LICEO BICENTENARIO SIMON BOLIVAR,13114,1,-33.42619601,-70.55425887,1305,1,10,2,131,88.8458598726115,71.6470588235294
8828,LICEO BICENTENARIO SIMON BOLIVAR,13114,1,-33.42619601,-70.55425887,1305,1,10,5,131,89.3820224719101,77.4166666666667
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,13132,2,-33.38806398,-70.57974941,516,1,10,2,131,90.2138157894737,82.75
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,13132,2,-33.38806398,-70.57974941,516,1,10,5,131,88.4897959183673,85.2857142857143
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,13114,1,-33.42566016,-70.5316773,815,1,10,2,131,88.1229508196721,71.65
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,13114,1,-33.42566016,-70.5316773,815,1,10,5,131,87.6411483253589,73.1428571428571
8839,INSTITUTO FERMIN VIVACETA,13115,1,-33.36119,-70.504845,191,1,165,3,131,63.9130434782609,31.2307692307692
8839,INSTITUTO FERMIN VIVACETA,13115,1,-33.36119,-70.504845,191,1,165,6,131,48.4305555555556,13.5882352941176
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,13115,2,-33.36166739,-70.5043675,1316,1,10,2,131,87.3982947624848,71.5882352941177
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,13115,2,-33.36166739,-70.5043675,1316,1,10,5,131,86.7648902821317,46.125
8846,COLEGIO INMACULADA CONCEPCION,13132,3,-33.40279575999999,-70.59391824,795,1,10,2,131,89.0822784810127,74.5
8846,COLEGIO INMACULADA CONCEPCION,13132,3,-33.40279575999999,-70.59391824,795,1,10,5,131,85.2332015810277,19.5
8849,COLEGIO LA VIRGEN DE POMPEYA,13114,2,-33.40571652,-70.54043628,1135,1,10,2,131,84.9160636758321,66.55
8849,COLEGIO LA VIRGEN DE POMPEYA,13114,2,-33.40571652,-70.54043628,1135,1,10,5,131,87.3901639344262,56.5
8854,INSTITUTO PRESIDENTE ERRAZURIZ,13114,2,-33.41938174,-70.5888458,609,1,10,2,131,91.1145251396648,85.0
8854,INSTITUTO PRESIDENTE ERRAZURIZ,13114,2,-33.41938174,-70.5888458,609,1,10,5,131,91.5449438202247,84.5
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,13115,3,-33.355781,-70.48153,150,1,110,2,131,90.6893203883495,94.0
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,13115,3,-33.355781,-70.48153,150,1,110,5,131,89.2558139534884,85.0
8862,COLEGIO TABANCURA,13132,3,-33.380274,-70.53482,1099,1,110,2,131,96.5911949685535,70.0
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,13114,3,-33.39681499999999,-70.50497,1331,1,10,5,131,92.2330097087379,79.0
8867,COLEGIO SAN FRANCISCO DE ASIS,13114,3,-33.391903,-70.5098,864,1,10,2,131,93.4173387096774,84.0
8869,COLEGIO THE NEWLAND SCHOOL,13115,3,-33.359838,-70.53316,1065,1,10,5,131,95.7306501547988,79.0
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,13114,3,-33.409827,-70.56657,1244,1,10,2,131,91.3578643578644,88.0
8871,COLEGIO LOS ANDES DE VITACURA,13132,3,-33.375508,-70.52658,948,1,10,2,131,94.1724770642202,69.3333333333333
8871,COLEGIO LOS ANDES DE VITACURA,13132,3,-33.375508,-70.52658,948,1,10,5,131,93.631970260223,87.0
8872,COLEGIO WENLOCK SCHOOL,13114,3,-33.41128899999999,-70.52214,802,1,10,2,131,93.045045045045,94.5
8873,COLEGIO VILLA MARIA ACADEMY,13114,3,-33.420596,-70.58922,1636,1,10,2,131,92.9978540772532,82.0
8877,COLEGIO DE LOS SAGRADOS CORAZONES,13132,3,-33.37868199999999,-70.55175,1941,1,10,2,131,94.0426497277677,93.6666666666667
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,13114,3,-33.410136,-70.54981,1042,1,10,2,131,93.4650766609881,66.6666666666667
8885,COLEGIO REDLAND SCHOOL,13114,3,-33.401653,-70.52072,803,1,10,2,131,94.885775862069,94.0
8885,COLEGIO REDLAND SCHOOL,13114,3,-33.401653,-70.52072,803,1,10,5,131,94.0,87.75
8893,COLEGIO INTERNACIONAL SEK CHILE,13114,3,-33.403032,-70.56446,1574,1,10,2,131,92.9213362068966,87.5
8894,COLEGIO LA MAISONNETTE,13132,3,-33.38114,-70.57115,666,1,10,5,131,89.7222222222222,50.0
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,13114,3,-33.406892,-70.55469,819,1,110,2,131,93.9814126394052,83.5
8904,COLEGIO SANTA URSULA,13132,3,-33.393524,-70.59769,766,1,10,2,131,97.8512585812357,76.5
8905,COLEGIO EL CARMEN TERESIANO I,13132,3,-33.380059,-70.57058,182,1,110,2,131,87.6507936507936,55.0
8906,COLEGIO SAINT GEORGE S COLLEGE,13132,3,-33.386459,-70.60084,2534,1,10,2,131,93.3549060542798,68.0
8906,COLEGIO SAINT GEORGE S COLLEGE,13132,3,-33.386459,-70.60084,2534,1,10,5,131,89.8974358974359,74.0
8909,COLEGIO BRADFORD SCHOOL,13132,3,-33.38398999999999,-70.57339,1178,1,10,2,131,93.3482142857143,84.0
8914,COLEGIO WILLIAM KILPATRICK,13114,3,-33.394647,-70.5214,248,1,110,2,131,92.4390243902439,10.0
8914,COLEGIO WILLIAM KILPATRICK,13114,3,-33.394647,-70.5214,248,1,110,5,131,92.0470588235294,89.0
8917,COLEGIO CRAIGHOUSE,13115,3,-33.35390799999999,-70.52275,1885,1,10,2,131,93.7822719449225,67.1666666666667
8919,COLEGIO SAN PEDRO NOLASCO,13132,3,-33.398148,-70.573,1025,1,10,2,131,92.5174216027875,92.0
8921,COLEGIO BRITISH HIGH,13114,3,-33.38921,-70.53135,400,1,10,2,131,91.7224489795918,82.0
8921,COLEGIO BRITISH HIGH,13114,3,-33.38921,-70.53135,400,1,10,5,131,93.3137254901961,85.6666666666667
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,13132,3,-33.394906,-70.58243,1051,1,10,2,131,92.4670818505338,76.5555555555556
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,13132,3,-33.394906,-70.58243,1051,1,10,5,131,88.1707317073171,55.2222222222222
8925,LICEO POLIVALENTE ARTURO ALESSANDRI P.,13123,1,-33.44637164,-70.63096295,987,1,110,5,131,78.4670658682635,45.7727272727273
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,13123,1,-33.42441804,-70.61430273,1274,1,110,2,131,81.7655172413793,67.4090909090909
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,13123,1,-33.42441804,-70.61430273,1274,1,110,5,131,77.8484472049689,42.6470588235294
8927,LICEO CARMELA CARVAJAL DE PRAT,13123,1,-33.44343308,-70.6257531,1769,1,110,2,131,85.6526946107784,55.0
8927,LICEO CARMELA CARVAJAL DE PRAT,13123,1,-33.44343308,-70.6257531,1769,1,110,5,131,81.7056883759275,31.2222222222222
8928,LICEO JOSE VICTORINO LASTARRIA,13123,1,-33.43030462,-70.62160765,2685,1,10,2,131,76.5678571428571,50.6153846153846
8928,LICEO JOSE VICTORINO LASTARRIA,13123,1,-33.43030462,-70.62160765,2685,1,10,5,131,72.196699669967,52.3962264150943
8928,LICEO JOSE VICTORINO LASTARRIA,13123,1,-33.43030462,-70.62160765,2685,1,10,6,131,66.7846153846154,51.6666666666667
8930,LICEO B 42 TAJAMAR,13123,1,-33.42206964999999,-70.60482084,965,1,110,2,131,77.9714285714286,65.75
8930,LICEO B 42 TAJAMAR,13123,1,-33.42206964999999,-70.60482084,965,1,110,5,131,75.6763005780347,43.2142857142857
8931,ESCUELA BASICA EL VERGEL,13123,1,-33.43515995,-70.60118742,462,1,110,2,131,79.8541666666667,39.0
8933,ESCUELA DE PROVIDENCIA,13123,1,-33.43265348,-70.61798467,1034,1,10,2,131,83.196166854566,56.5
8936,ESCUELA BASICA Y ESPECIAL MC-KAY,13503,2,-33.39797908,-71.12789597,220,1,110,2,135,85.6304347826087,74.5333333333333
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,13123,2,-33.43966490999999,-70.61657629,472,1,110,5,131,82.1475409836066,36.5
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,13123,2,-33.43966490999999,-70.61657629,472,1,110,7,131,84.9333333333333,45.6666666666667
8942,ESCUELA PARTICULAR TERESIANA DE SAN JOSE,13401,2,-33.59061783,-70.68670952,976,1,10,2,134,81.9164733178654,70.0
8944,COLEGIO PARTICULAR REGINA PACIS,13123,2,-33.44304994,-70.59659856,932,1,10,2,131,87.7341772151899,75.0
8944,COLEGIO PARTICULAR REGINA PACIS,13123,2,-33.44304994,-70.59659856,932,1,10,5,131,86.343537414966,73.0
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,13123,2,-33.43302323,-70.63313979,431,1,310,5,131,80.8743718592965,61.5
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,13123,2,-33.43302323,-70.63313979,431,1,310,7,131,80.3333333333333,55.5
8956,COLEGIO LATINOAMERICANO DE INTEGRACION,13123,3,-33.44051799999999,-70.61448,210,1,10,2,131,87.1782945736434,86.0
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,13123,3,-33.43198499999999,-70.58551,1776,1,10,2,131,94.6610169491525,98.0
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,13123,3,-33.43198499999999,-70.58551,1776,1,10,5,131,94.6545842217484,93.0
8972,COLEGIO SAN BENITO,13132,3,-33.371643,-70.58101,1542,1,10,2,131,92.2359550561798,79.0
8972,COLEGIO SAN BENITO,13132,3,-33.371643,-70.58101,1542,1,10,5,131,89.7152619589977,86.0
8974,COLEGIO CAMPVS COLLEGE,13123,3,-33.43704499999999,-70.61461,472,1,10,2,131,92.2105263157895,87.0
8978,COLEGIO DUNALASTAIR,13114,3,-33.374556,-70.52093,1340,1,110,2,131,91.9805194805195,82.5
8978,COLEGIO DUNALASTAIR,13114,3,-33.374556,-70.52093,1340,1,110,5,131,89.4866180048662,56.3333333333333
8979,COLEGIO ALEMAN DE SANTIAGO,13114,3,-33.398006,-70.56839,1214,1,10,5,131,93.4195933456562,98.0
8984,COLEGIO TREWHELA´S ENGLISH SCHOOL,13123,3,-33.42258799999999,-70.59742,1206,1,10,2,131,94.6165884194053,94.25
8984,COLEGIO TREWHELA´S ENGLISH SCHOOL,13123,3,-33.42258799999999,-70.59742,1206,1,10,5,131,95.135761589404,97.0
8988,COLEGIO MARIANO,13123,3,-33.439831,-70.5984,657,1,10,2,131,92.4950248756219,93.0
8988,COLEGIO MARIANO,13123,3,-33.439831,-70.5984,657,1,10,5,131,89.9318181818182,62.3333333333333
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,13114,3,-33.413596,-70.51216,1611,1,10,2,131,96.3927038626609,94.0
8995,COLEGIO SANTIAGO COLLEGE,13115,3,-33.33954399999999,-70.544503,2000,1,10,2,131,92.0767918088737,86.5
8995,COLEGIO SANTIAGO COLLEGE,13115,3,-33.33954399999999,-70.544503,2000,1,10,5,131,90.9085714285714,87.5
8996,COLEGIO SAN IGNACIO EL BOSQUE,13123,3,-33.43307399999999,-70.59447,1917,1,10,2,131,94.8305084745763,82.0
8997,WEXFORD COLLEGE N 2,13123,2,-33.44077605999999,-70.62654408,181,1,110,2,131,83.2,37.0
8997,WEXFORD COLLEGE N 2,13123,2,-33.44077605999999,-70.62654408,181,1,110,5,131,85.9934640522876,52.0
9006,COMPLEJO EDUCACIONAL LA REINA,13113,1,-33.45261793,-70.53304029,813,1,10,2,131,82.1514084507042,66.2222222222222
9006,COMPLEJO EDUCACIONAL LA REINA,13113,1,-33.45261793,-70.53304029,813,1,10,5,131,82.5336787564767,55.4666666666667
9006,COMPLEJO EDUCACIONAL LA REINA,13113,1,-33.45261793,-70.53304029,813,1,10,6,131,82.1111111111111,58.1666666666667
9006,COMPLEJO EDUCACIONAL LA REINA,13113,1,-33.45261793,-70.53304029,813,1,10,7,131,83.8867924528302,48.0
9007,LICEO EUGENIO MARÍA DE HOSTOS,13113,1,-33.4425965,-70.54164406,642,1,10,2,131,80.3830508474576,67.5
9007,LICEO EUGENIO MARÍA DE HOSTOS,13113,1,-33.4425965,-70.54164406,642,1,10,5,131,79.6833333333333,58.5555555555556
9008,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,13113,1,-33.45949842,-70.57035089,701,1,10,2,131,80.8258064516129,68.4285714285714
9008,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,13113,1,-33.45949842,-70.57035089,701,1,10,5,131,84.021021021021,52.9090909090909
9011,COLEGIO SAN CONSTANTINO,13113,1,-33.45205511,-70.53700564,349,1,10,2,131,82.2559726962457,35.75
9012,ESCUELA BASICA YANGTSE EX E-229,13113,1,-33.45135443,-70.54994039,554,1,10,2,131,83.607421875,71.5333333333333
9013,ESCUELA PALESTINA,13113,1,-33.44872712,-70.56428186,591,1,10,2,131,83.3661710037175,49.625
9017,ESCUELA PARTICULAR SAN LEONARDO MURIALDO,13113,2,-33.4391915,-70.53301155,373,1,10,2,131,95.3174603174603,89.0
9020,COLEGIO SANTA CATALINA LABOURÉ,13113,2,-33.4493415,-70.57075135,1011,1,10,2,131,85.244262295082,28.3333333333333
9020,COLEGIO SANTA CATALINA LABOURÉ,13113,2,-33.4493415,-70.57075135,1011,1,10,5,131,83.5471698113208,85.2727272727273
9032,ESCUELA PARTICULAR ANTINIL,13113,2,-33.46117925,-70.55685832,133,1,10,2,131,82.6489361702128,65.0
9033,COLEGIO STA MARIA REINA,13113,2,-33.45134779,-70.55039972,881,1,10,2,131,88.1181988742964,75.0
9033,COLEGIO STA MARIA REINA,13113,2,-33.45134779,-70.55039972,881,1,10,5,131,88.1742424242424,73.6666666666667
9035,COLEGIO EL CARMEN TERESIANO,13113,3,-33.43971899999999,-70.54791,290,1,10,5,131,91.2434782608696,100.0
9036,COLEGIO JOSÉ ARRIETA,13113,2,-33.46237769999999,-70.55800332,980,1,10,2,131,95.4697903822441,90.6
9038,COLEGIO SAN LUIS DE LAS CONDES,13114,3,-33.430562,-70.57437,39,1,110,2,131,87.0,74.5
9038,COLEGIO SAN LUIS DE LAS CONDES,13114,3,-33.430562,-70.57437,39,1,110,5,131,85.8809523809524,47.0
9039,COLEGIO RUBEN DARIO,13113,3,-33.454635,-70.56842,351,1,10,2,131,92.2009803921569,50.0
9039,COLEGIO RUBEN DARIO,13113,3,-33.454635,-70.56842,351,1,10,5,131,91.5157894736842,92.0
9042,COLEGIO DE LA SALLE,13113,3,-33.440899,-70.57238,1128,1,10,2,131,92.2859174964438,52.0
9046,COLEGIO THE GRANGE SCHOOL,13113,3,-33.43794599999999,-70.56862,2135,1,10,2,131,91.8332009531374,84.0
9051,COLEGIO ANDREE ENGLISH SCHOOL,13113,3,-33.439731,-70.55145,1884,1,10,2,131,96.5758969641214,85.5
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,13113,3,-33.44229399999999,-70.57221,1021,1,10,2,131,96.9842519685039,98.0
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,13113,3,-33.433065,-70.55448,681,1,10,2,131,95.3057851239669,72.5
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,13113,3,-33.433065,-70.55448,681,1,10,5,131,96.4,91.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,13120,4,-33.4659126,-70.60651537,766,1,310,5,131,88.4005376344086,71.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,13120,4,-33.4659126,-70.60651537,766,1,310,7,131,87.2321428571429,53.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,13120,4,-33.4659126,-70.60651537,766,1,310,7,131,88.4390243902439,70.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,13120,4,-33.4659126,-70.60651537,766,1,310,7,131,87.9417989417989,83.8
9060,LICEO POLITECNICO PEDRO DE VALDIVIA,13120,4,-33.4659126,-70.60651537,547,1,110,2,131,85.1587301587302,55.0
