RBD,MRUN,COD_JOR,PROM_GRAL,SIT_FIN_R
13112,4033815,3,5.9,P
13112,4937562,3,5.9,P
13112,6986152,3,6.6,P
13112,6996102,3,4.4,R
13112,7124872,3,6.1,P
13112,8393365,3,5.0,P
13112,11088989,3,6.9,P
13112,11279203,3,5.6,P
13112,11594883,3,5.5,P
13112,12513311,3,5.8,P
13112,13683603,3,6.2,P
13112,14204574,3,5.8,P
13112,18797837,3,5.6,P
13112,19183182,3,5.7,P
13112,20208436,3,4.5,R
13112,21875472,3,4.2,R
13112,22361068,3,6.0,P
13112,23041208,3,5.6,P
13112,24085903,3,5.8,P
13112,24179501,3,5.6,P
13112,24628027,3,5.9,P
13112,24817949,3,6.0,P
13112,26620378,3,5.3,P
13112,1377783,3,6.4,P
13112,1756016,3,5.4,P
13112,2178844,3,6.5,P
13112,2296933,3,6.5,P
13112,2485733,3,5.5,P
13112,4497116,3,6.1,P
13112,4907110,3,5.3,P
13112,5364724,3,4.6,R
13112,5550478,3,5.2,P
13112,6322262,3,6.3,P
13112,7013005,3,5.0,P
13112,7472927,3,5.4,P
13112,8688104,3,6.2,P
13112,8780225,3,5.1,P
13112,9960150,3,5.1,P
13112,10010607,3,5.5,P
13112,12927180,3,5.2,P
13112,13228116,3,5.4,P
13112,13968529,3,5.0,P
13112,14800853,3,6.0,P
13112,15897893,3,5.7,P
13112,16200909,3,6.9,P
13112,16261745,3,5.4,P
13112,18815652,3,4.8,P
13112,22621756,3,5.9,P
13112,23266283,3,6.4,P
13112,24454397,3,5.9,P
13112,24732390,3,5.0,P
13112,265711,3,4.0,R
13112,771268,3,5.0,P
13112,4801497,3,6.0,P
13112,6135927,3,5.1,P
13112,8396529,3,5.6,P
13112,9668256,3,6.7,P
13112,10427267,3,5.0,P
13112,10942015,3,5.7,P
13112,11309810,3,6.8,P
13112,11415778,3,5.4,P
13112,11984123,3,5.8,P
13112,12741166,3,6.2,P
13112,13229407,3,5.3,P
13112,14602105,3,5.5,P
13112,15194178,3,5.7,P
13112,18227049,3,6.1,P
13112,19198802,3,5.6,P
13112,19445645,3,6.1,P
13112,19886022,3,5.4,P
13112,20061488,3,5.3,P
13112,21043141,3,5.4,P
13112,22119754,3,5.4,P
13112,23350870,3,6.1,P
13112,23440901,3,5.1,P
13112,23853628,3,6.7,P
13112,25734678,3,6.2,P
13112,27094518,3,6.2,P
13112,230192,3,5.6,P
13112,461297,3,5.1,P
13112,826716,3,5.2,P
13112,2026488,3,6.6,P
13112,2315260,3,5.6,P
13112,2587909,3,5.1,R
13112,3607036,3,5.5,P
13112,3749624,3,6.1,P
13112,3888490,3,4.9,P
13112,6063505,3,5.9,P
13112,6818972,3,5.5,P
13112,10032673,3,5.3,P
13112,10752095,3,6.0,P
13112,12938887,3,6.3,P
13112,13982552,3,5.7,P
13112,14894638,3,5.4,P
13112,15512854,3,5.8,P
13112,16168063,3,6.0,P
13112,17026963,3,4.9,P
13112,19186974,3,6.3,P
13112,22692392,3,5.8,P
13112,22837242,3,5.6,P
13112,23791205,3,6.1,P
13112,24771974,3,5.0,P
13112,27097106,3,5.3,P
13112,544027,3,5.7,P
13112,3260721,3,5.4,P
13112,3935856,3,5.2,P
13112,4244484,3,6.4,P
13112,4466955,3,6.4,P
13112,4505760,3,5.4,P
13112,5970990,3,5.9,P
13112,7666197,3,5.5,P
13112,7801636,3,5.5,P
13112,8673397,3,5.9,P
13112,9368037,3,0.0,Y
13112,9498792,3,6.8,P
13112,9982020,3,6.4,P
13112,10443854,3,5.8,P
13112,11152641,3,5.6,P
13112,13695630,3,6.8,P
13112,14028639,3,5.7,P
13112,16186774,3,5.8,P
13112,16488820,3,6.0,P
13112,16563664,3,0.0,Y
13112,16830212,3,6.8,P
13112,17903564,3,6.5,P
13112,17908701,3,5.5,P
13112,19533710,3,5.7,P
13112,20180114,3,6.2,P
13112,21214919,3,5.8,P
13112,21416639,3,5.1,P
13112,21698676,3,5.9,P
13112,21719828,3,5.3,P
13112,22276610,3,5.5,P
13112,22654116,3,6.5,P
13112,24251817,3,6.3,P
13112,462022,3,5.9,P
13112,710173,3,5.0,P
13112,1722319,3,5.0,P
13112,1772436,3,5.2,P
13112,2029682,3,5.8,P
13112,2398073,3,6.3,P
13112,2841537,3,5.6,P
13112,2925775,3,4.3,R
13112,3353015,3,5.6,P
13112,3687129,3,5.4,P
13112,4823893,3,5.7,P
13112,4866897,3,5.9,P
13112,4997704,3,5.1,P
13112,5366416,3,5.6,P
13112,5782286,3,5.0,P
13112,6743927,3,6.9,P
13112,7680511,3,5.5,P
13112,10041694,3,5.7,P
13112,10690794,3,5.5,P
13112,12501823,3,5.2,P
13112,12730801,3,6.5,P
13112,13445372,3,5.9,P
13112,13585679,3,5.2,P
13112,16508303,3,5.4,P
13112,16543797,3,5.4,P
13112,20353298,3,5.8,P
13112,21027068,3,6.0,P
13112,21486548,3,5.9,P
13112,22277512,3,6.0,P
13112,22313252,3,5.3,P
13112,22709404,3,6.1,P
13112,1369505,3,5.9,P
13112,1651130,3,5.8,P
13112,2735814,3,5.1,P
13112,3666736,3,6.7,P
13112,4541787,3,5.8,P
13112,4646029,3,6.3,P
13112,5144239,3,7.0,P
13112,6615983,3,6.1,P
13112,7996163,3,6.6,P
13112,9130149,3,6.5,P
13112,9421260,3,4.4,R
13112,9641444,3,6.4,P
13112,11179482,3,6.1,P
13112,12158839,3,0.0,T
13112,12350445,3,5.3,P
13112,13562959,3,6.2,P
13112,13643239,3,4.9,P
13112,14545060,3,5.5,P
13112,17505951,3,5.5,P
13112,18644383,3,5.9,P
13112,18823894,3,0.0,Y
13112,18898131,3,6.0,P
13112,19215301,3,5.4,P
13112,21046447,3,6.0,P
13112,21621124,3,5.4,P
13112,21766758,3,5.8,P
13112,23016032,3,5.6,P
13112,23483363,3,4.8,R
13117,6066724,3,0.0,T
13145,19409055,4,2.1,R
13145,22800136,4,0.0,T
13145,22807120,4,6.1,P
13145,1834418,3,5.0,P
13145,1955430,3,5.3,P
13145,2308592,3,5.4,P
13145,4519394,3,5.3,P
13145,6636577,3,4.8,P
13145,6831710,3,4.7,P
13145,9225453,3,5.0,P
13145,9307291,3,6.0,P
13145,10358438,3,5.8,P
13145,12328579,3,5.7,P
13145,12371780,3,5.5,P
13145,12377238,3,4.9,P
13145,12383797,3,6.8,P
13145,12937696,3,5.3,P
13145,13493023,3,6.0,P
13145,13746293,3,6.2,P
13145,16090669,3,5.8,P
13145,16692356,3,4.6,P
13145,17230481,3,5.3,P
13145,17519048,3,6.3,P
13145,17753910,3,4.5,R
13145,17961255,3,6.5,P
13145,18554923,3,5.9,P
13145,18975968,3,5.1,P
13145,19634896,3,5.2,P
13145,20387956,3,5.1,P
13145,20520263,3,6.0,P
13145,22747017,3,5.7,P
13145,23654827,3,5.1,P
13145,24238716,3,2.2,R
13145,24883934,3,5.4,P
13145,24948034,3,6.1,P
13145,25479372,3,5.5,P
13145,26067143,3,4.8,R
13145,87088,3,5.6,P
13145,188809,3,6.3,P
13145,3655812,3,5.5,P
13145,3700149,3,5.6,P
13145,4086163,3,5.8,P
13145,4258356,3,5.2,P
13145,5778772,3,5.3,P
13145,6693227,3,6.1,P
13145,6823292,3,6.0,P
13145,8499599,3,5.6,P
13145,8853280,3,4.8,P
13145,10843508,3,5.5,P
13145,12389686,3,5.7,P
13145,12580507,3,5.0,P
13145,12595325,3,6.1,P
13145,13863133,3,4.6,P
13145,14631604,3,5.2,P
13145,15392257,3,5.1,P
13145,16473971,3,6.0,P
13145,16579191,3,5.9,P
13145,17226009,3,3.9,R
13145,17758145,3,6.2,P
13145,18912654,3,5.0,P
13145,19605710,3,4.7,P
13145,19767074,3,5.6,P
13145,20163257,3,6.8,P
13145,22181109,3,5.8,P
13145,22395011,3,5.9,P
13145,22470392,3,5.1,P
13145,23401477,3,6.3,P
13145,23435476,3,5.9,P
13145,24662168,3,5.4,P
13145,25475192,3,6.0,P
13145,1040140,3,6.4,P
13145,1776318,3,5.2,P
13145,4002309,3,5.2,P
13145,5034972,3,4.8,P
13145,6436578,3,6.4,P
13145,6546254,3,5.6,P
13145,7015564,3,5.5,P
13145,8291422,3,6.3,P
13145,8637369,3,5.4,P
13145,8683146,3,5.9,P
13145,9177803,3,5.8,P
13145,9366945,3,5.8,P
13145,10445018,3,6.0,P
13145,10928555,3,5.4,P
13145,13861674,3,5.1,P
13145,14738628,3,6.1,P
13145,15429618,3,5.0,P
13145,17001001,3,5.7,P
13145,18729854,3,6.0,P
13145,20320133,3,2.8,R
13145,21610203,3,5.3,P
13145,23224926,3,5.2,P
13145,23437983,3,5.2,P
13145,23604598,3,5.1,P
13145,24073460,3,5.3,P
13145,24274137,3,4.8,P
13145,24935010,3,5.0,P
13145,25517883,3,6.2,P
13145,1007302,3,6.3,P
13145,3069049,3,5.1,P
13145,3774906,3,5.8,P
13145,5066136,3,5.6,P
13145,6172848,3,6.6,P
13145,6856228,3,5.4,P
13145,6915255,3,6.2,P
13145,7485440,3,6.2,P
13145,10391043,3,6.0,P
13145,10492790,3,5.5,P
13145,10925613,3,6.3,P
13145,11053907,3,5.7,P
13145,11141366,3,6.2,P
13145,11368038,3,6.2,P
13145,11884101,3,5.6,P
13145,12052366,3,6.0,P
13145,13471574,3,6.2,P
13145,14340453,3,6.0,P
13145,15853490,3,5.9,P
13145,18098726,3,6.1,P
13145,18729854,3,0.0,T
13145,19272257,3,6.4,P
13145,20566524,3,5.4,P
13145,23197831,3,5.9,P
13145,23480037,3,6.0,P
13145,25737046,3,5.2,P
13145,128015,3,5.4,P
13145,315419,3,5.7,P
13145,789806,3,5.4,P
13145,1593856,3,5.3,P
13145,5282691,3,3.6,R
13145,5476055,3,5.0,P
13145,5572227,3,6.1,P
13145,9981629,3,5.0,P
13145,11763677,3,5.7,P
13145,11986579,3,5.8,P
13145,12226475,3,5.5,P
13145,12786327,3,5.2,P
13145,12928008,3,4.9,P
13145,13148391,3,4.8,P
13145,13324263,3,5.4,P
13145,14426802,3,5.3,P
13145,16785293,3,5.5,P
13145,16812289,3,6.4,P
13145,16870774,3,4.7,R
13145,17052666,3,5.1,P
13145,17482530,3,5.2,P
13145,18300866,3,4.8,R
13145,19971710,3,5.3,P
13145,22995752,3,6.0,P
13145,23241019,3,5.0,P
13145,23325403,3,4.7,P
13145,23370544,3,0.0,T
13145,23381818,3,0.0,Y
13145,23883548,3,5.2,P
13145,25580652,3,4.5,P
13145,867673,3,6.0,P
13145,1384191,3,0.0,T
13145,1761406,3,0.0,T
13145,3084644,3,5.5,P
13145,3482781,3,5.5,P
13145,5076260,3,0.0,T
13145,5906305,3,5.7,P
13145,6095385,3,6.3,P
13145,6236732,3,0.0,T
13145,6745247,3,5.1,P
13145,7965424,3,5.1,P
13145,9843154,3,4.8,P
13145,10192916,3,6.3,P
13145,10714340,3,4.9,P
13145,11712311,3,6.5,P
13145,12052072,3,5.7,P
13145,12516469,3,6.2,P
13145,12837182,3,5.4,P
13145,13057843,3,4.5,P
13145,13066437,3,5.9,P
13145,14264130,3,5.2,P
13145,14888124,3,5.6,P
13145,15036532,3,5.8,P
13145,16511302,3,5.3,P
13145,17195556,3,5.3,P
13145,17509391,3,5.4,P
13145,18090256,3,0.0,T
13145,18446020,3,6.0,P
13145,19804141,3,6.2,P
13145,20962637,3,4.3,R
13145,21772105,3,6.2,P
13145,23720138,3,5.0,P
13145,23760707,3,5.4,P
13145,26300995,3,5.5,P
13145,1388509,3,5.8,P
13145,1761406,3,5.2,P
13145,3546490,3,5.6,P
13145,3908128,3,4.6,P
13145,4043614,3,4.4,R
13145,5000940,3,5.2,P
13145,5045749,3,5.2,P
13145,5301745,3,5.1,P
13145,6236732,3,5.1,P
13145,6378205,3,5.6,P
13145,9342764,3,5.4,P
13145,9353737,3,5.7,P
13145,10576959,3,4.6,P
13145,11303334,3,3.2,R
13145,13021638,3,5.9,P
13145,13456954,3,5.9,P
13145,14173509,3,6.6,P
13145,14287974,3,5.4,P
13145,14697379,3,0.0,T
13145,14735301,3,4.6,R
13145,14982189,3,6.7,P
13145,16087150,3,5.6,P
13145,16405816,3,4.3,R
13145,16606818,3,6.3,P
13145,18090256,3,5.3,P
13145,23344667,3,4.5,P
13145,23707923,3,4.6,P
13145,24455986,3,5.7,P
13145,24567940,3,6.2,P
13145,24669506,3,4.4,R
13145,26085281,3,3.2,R
13145,26305451,3,5.7,P
13145,528055,3,5.7,P
13145,721530,3,6.1,P
13145,809584,3,6.5,P
13145,1384191,3,4.6,R
13145,2262435,3,6.4,P
13145,2779906,3,4.6,P
13145,3181752,3,6.6,P
13145,4095924,3,4.0,R
13145,5005876,3,5.4,P
13145,5050083,3,6.3,P
13145,5115079,3,6.0,P
13145,6403978,3,5.7,P
13145,6480714,3,5.9,P
13145,8784769,3,6.3,P
13145,9270762,3,6.1,P
13145,10547790,3,5.9,P
13145,11652711,3,0.0,T
13145,12064264,3,5.2,P
13145,14336560,3,5.5,P
13145,14783007,3,5.2,P
13145,15214421,3,6.4,P
13145,15438702,3,5.8,P
13145,16932022,3,6.2,P
13145,17221912,3,4.9,P
13145,17317316,3,6.0,P
13145,17519087,3,6.5,P
13145,17991711,3,5.1,P
13145,18887947,3,5.6,P
13145,19237311,3,4.6,P
13145,20108725,3,6.3,P
13145,21495179,3,6.5,P
13145,24259979,3,6.6,P
13145,24994681,3,6.2,P
13145,700635,3,5.6,P
13145,2929962,3,6.4,P
13145,3607075,3,4.8,P
13145,4388646,3,5.0,P
13145,8857822,3,4.9,P
13145,10428964,3,6.4,P
13145,10509330,3,5.8,P
13145,11014125,3,6.2,P
13145,12066226,3,5.8,P
13145,12098447,3,5.3,P
13145,12440707,3,5.8,P
13145,12490573,3,4.9,P
13145,13606778,3,5.3,P
13145,15595133,3,4.8,P
13145,15957880,3,0.0,T
13145,16517900,3,5.5,P
13145,17401246,3,6.1,P
13145,17425840,3,5.3,P
13145,17867064,3,6.0,P
13145,18011535,3,4.9,P
13145,18125897,3,6.3,P
13145,18403886,3,3.6,R
13145,20914469,3,4.9,P
13145,20926437,3,5.7,P
13145,21200146,3,5.5,P
13145,21794349,3,5.6,P
13145,22397538,3,6.7,P
13145,23688073,3,5.1,P
13145,25147322,3,6.0,P
13145,25580579,3,4.8,P
13145,25639690,3,6.0,P
13145,773295,3,5.8,P
13145,1113457,3,6.1,P
13145,1308036,3,6.4,P
13145,1400273,3,6.2,P
13145,1419102,3,6.4,P
13145,1431688,3,6.1,P
13145,4930432,3,5.3,P
13145,5899925,3,5.0,P
13145,6453530,3,6.4,P
13145,8819684,3,5.3,P
13145,9285794,3,6.3,P
13145,9717341,3,5.9,P
13145,9834264,3,4.6,P
13145,10631218,3,6.1,P
13145,10866148,3,5.8,P
13145,10889622,3,5.4,P
13145,11311252,3,5.3,P
13145,11522040,3,5.9,P
13145,11928484,3,5.5,P
13145,12162602,3,4.8,P
13145,13944697,3,6.5,P
13145,15605955,3,5.2,P
13145,15811206,3,4.7,P
13145,16318455,3,5.3,P
13145,19314630,3,6.3,P
13145,21352533,3,5.4,P
13145,21428369,3,6.5,P
13145,22046414,3,5.8,P
13145,22867878,3,6.7,P
13145,24177976,3,5.2,P
13145,161780,3,6.0,P
13145,3528469,3,5.2,P
13145,4686098,3,5.5,P
13145,7230372,3,5.5,P
13145,7902532,3,0.0,T
13145,8512023,3,5.8,P
13145,9865991,3,5.1,P
13145,10154507,3,5.2,P
13145,10177426,3,6.4,P
13145,10659703,3,5.4,P
13145,11545234,3,5.0,P
13145,12978061,3,5.3,P
13145,13038153,3,5.2,P
13145,13039765,3,5.0,P
13145,13245469,3,4.5,P
13145,13900767,3,5.2,P
13145,14056888,3,4.4,R
13145,14847899,3,4.4,P
13145,17965813,3,4.8,P
13145,18677536,3,6.4,P
13145,20520562,3,4.8,P
13145,21768448,3,0.0,T
13145,25134365,3,5.3,P
13145,25462970,3,5.5,P
13145,25497694,3,5.8,P
13145,25618318,3,5.3,P
13145,25963221,3,5.9,P
13145,25980657,3,6.4,P
13145,26058729,3,6.1,P
13145,26369777,3,5.6,P
13145,26462440,3,5.8,P
13145,1375675,3,5.7,P
13145,1516380,3,4.4,P
13145,3088455,3,4.8,P
13145,3270466,3,5.9,P
13145,3380604,3,0.0,T
13145,3520376,3,6.3,P
13145,3611857,3,5.4,P
13145,4311338,3,5.6,P
13145,4392586,3,5.6,P
13145,5516617,3,5.1,P
13145,5805159,3,5.1,P
13145,6709860,3,5.4,P
13145,6740398,3,6.3,P
13145,9605176,3,5.0,P
13145,10522105,3,6.0,P
13145,11015582,3,4.7,P
13145,12228308,3,5.6,P
13145,14040401,3,5.7,P
13145,15270882,3,4.9,P
13145,15693415,3,5.4,P
13145,16056834,3,5.6,P
13145,16287936,3,6.1,P
13145,16367602,3,4.5,P
13145,17303059,3,5.1,P
13145,18083880,3,5.0,P
13145,21020579,3,6.0,P
13145,21554798,3,5.2,P
13145,21780659,3,6.4,P
13145,22458663,3,5.0,P
13145,23043297,3,5.3,P
13145,24685634,3,5.9,P
13145,181168,3,5.7,P
13145,250379,3,6.0,P
13145,416391,3,5.2,P
13145,685494,3,5.6,P
13145,782543,3,6.8,P
13145,1000262,3,6.5,P
13145,1211084,3,6.0,P
13145,2546037,3,5.6,P
13145,3380604,3,5.9,P
13145,4419021,3,5.2,P
13145,5523595,3,6.7,P
13145,5858919,3,5.3,P
13145,7132584,3,5.4,P
13145,7388524,3,6.1,P
13145,7807187,3,6.4,P
13145,8437803,3,6.0,P
13145,8576019,3,6.7,P
13145,8669379,3,5.2,P
13145,9000141,3,5.4,P
13145,10336274,3,5.4,P
13145,11233719,3,5.3,P
13145,11425872,3,6.6,P
13145,14037608,3,5.9,P
13145,15874694,3,6.8,P
13145,16349220,3,5.2,P
13145,16549482,3,6.0,P
13145,19318852,3,5.5,P
13145,19964813,3,6.1,P
13145,1007757,3,5.6,P
13145,1086229,3,5.3,P
13145,1361513,3,5.7,P
13145,4454327,3,6.5,P
13145,5897855,3,5.4,P
13145,6382063,3,6.7,P
13145,6390814,3,6.0,P
13145,7847883,3,6.0,P
13145,9201762,3,6.2,P
13145,9712267,3,5.0,P
13145,9864477,3,6.0,P
13145,10889035,3,6.7,P
13145,12250931,3,4.7,P
13145,14302885,3,4.4,P
13145,14338235,3,4.6,P
13145,14356305,3,6.5,P
13145,15993954,3,5.8,P
13145,17141282,3,6.1,P
13145,17665422,3,6.5,P
13145,17679386,3,5.4,P
13145,18215990,3,5.5,P
13145,19615814,3,6.1,P
13145,19788974,3,5.9,P
13145,20035287,3,5.3,P
13145,20578561,3,6.6,P
13145,21084955,3,6.0,P
13145,23086731,3,4.9,P
13145,23219339,3,6.7,P
13145,23655084,3,5.6,P
13145,23993927,3,5.6,P
13145,24782372,3,5.8,P
13145,440261,3,0.0,T
13145,2069584,3,6.1,P
13145,2103936,3,5.0,P
13145,2763147,3,5.3,P
13145,2947398,3,6.3,P
13145,6206474,3,5.1,P
13145,7385514,3,0.0,T
13145,8643466,3,4.9,P
13145,8658410,3,6.4,P
13145,10070983,3,5.3,P
13145,10726857,3,5.5,P
13145,12957971,3,6.8,P
13145,13520633,3,5.7,P
13145,14444142,3,6.3,P
13145,16324271,3,5.4,P
13145,17446406,3,5.3,P
13145,18156420,3,6.0,P
13145,18799974,3,5.9,P
13145,19925613,3,5.2,P
13145,20879191,3,6.0,P
13145,21646835,3,5.8,P
13145,22022842,3,5.1,P
13145,22064166,3,5.2,P
13145,22306529,3,5.4,P
13145,22734811,3,5.4,P
13145,23522060,3,0.0,T
13145,24255574,3,5.8,P
13145,25462331,3,6.7,P
13145,25592011,3,5.7,P
13145,25848271,3,6.7,P
13145,26243304,3,5.9,P
13145,1082132,3,5.2,P
13145,4005183,3,6.3,P
13145,5325610,3,6.4,P
13145,6852501,3,5.4,P
13145,7006232,3,6.5,P
13145,9361558,3,4.6,P
13145,9807885,3,5.5,P
13145,10559896,3,5.1,P
13145,10704082,3,4.8,P
13145,12100804,3,6.5,P
13145,12360204,3,5.7,P
13145,13476260,3,5.6,P
13145,13627950,3,6.0,P
13145,14045725,3,5.5,P
13145,14295585,3,6.3,P
13145,15551425,3,5.4,P
13145,16381408,3,6.1,P
13145,16565592,3,6.3,P
13145,17948233,3,3.7,R
13145,18740222,3,5.7,P
13145,19248695,3,6.1,P
13145,20790014,3,6.6,P
13145,20823032,3,5.8,P
13145,21667043,3,5.3,P
13145,22022917,3,6.6,P
13145,22180739,3,5.1,P
13145,22574512,3,6.5,P
13145,25512275,3,6.2,P
13145,25837999,3,5.6,P
13145,26049683,3,6.3,P
13145,26247221,3,5.1,P
13145,26607683,3,6.3,P
13145,759870,3,5.2,P
13145,1398453,3,6.6,P
13145,3384011,3,6.1,P
13145,3614649,3,4.4,R
13145,5137389,3,5.6,P
13145,5956520,3,5.0,P
13145,7605821,3,5.9,P
13145,7863946,3,6.3,P
13145,9055820,3,6.3,P
13145,9923654,3,6.7,P
13145,13196889,3,4.7,P
13145,13243721,3,5.9,P
13145,14009724,3,4.9,P
13145,15070097,3,6.7,P
13145,15129020,3,5.1,P
13145,16905781,3,4.7,R
13145,17530627,3,6.2,P
13145,18040749,3,5.7,P
13145,19946158,3,5.3,P
13145,20109871,3,6.0,P
13145,21492499,3,5.0,P
13145,22237485,3,6.5,P
13145,23482580,3,6.6,P
13145,23925066,3,4.9,P
13145,23950149,3,6.0,P
13145,23961353,3,6.7,P
13145,24573001,3,5.4,P
13145,24689886,3,4.9,P
13145,26545350,3,5.7,P
13145,26555379,3,6.0,P
13145,571295,3,6.1,P
13145,678211,3,5.0,P
13145,1007671,3,5.0,P
13145,1301547,3,5.0,P
13145,2081406,3,5.6,P
13145,4853808,3,4.5,P
13145,6330728,3,5.1,P
13145,7996720,3,4.5,P
13145,9668210,3,5.8,P
13145,9743515,3,5.4,P
13145,10375837,3,6.5,P
13145,10869671,3,5.1,P
13145,12224836,3,5.0,P
13145,13067565,3,5.4,P
13145,17170049,3,5.0,P
13145,19839538,3,4.3,P
13145,20436569,3,5.8,P
13145,20781774,3,6.2,P
13145,22124890,3,5.8,P
13145,22438095,3,4.9,P
13145,23288043,3,5.4,P
13145,23592597,3,5.9,P
13145,25134138,3,5.4,P
13145,25560747,3,5.1,P
13145,26084244,3,5.7,P
13145,26261497,3,5.3,P
13145,450347,3,5.4,P
13145,986227,3,6.2,P
13145,2338502,3,4.9,P
13145,3852859,3,5.1,P
13145,4232317,3,5.9,P
13145,4523008,3,5.1,P
13145,4817757,3,6.1,P
13145,6564105,3,5.6,P
13145,6887495,3,6.2,P
13145,7371717,3,5.7,P
13145,7933246,3,6.2,P
13145,7935425,3,5.8,P
13145,9356880,3,5.1,P
13145,9579963,3,5.0,P
13145,10470676,3,5.9,P
13145,10532827,3,5.6,P
13145,10620458,3,5.3,P
13145,11185057,3,4.8,P
13145,11408179,3,5.6,P
13145,11448504,3,6.1,P
13145,12002552,3,4.5,P
13145,14602538,3,5.7,P
13145,15675870,3,5.9,P
13145,17508858,3,6.2,P
13145,17529724,3,5.3,P
13145,18133644,3,5.7,P
13145,18358050,3,5.9,P
13145,20006218,3,5.6,P
13145,21040985,3,6.1,P
13145,21301751,3,5.0,P
13145,21827972,3,5.5,P
13145,22510601,3,5.0,P
13145,22764360,3,6.0,P
13145,22768399,3,5.5,P
13145,24110291,3,5.7,P
13145,25117049,3,4.9,R
13145,450347,3,0.0,T
13145,526827,3,4.5,P
13145,1154868,3,5.3,P
13145,2494200,3,4.6,P
13145,2518236,3,6.2,P
13145,2976136,3,5.9,P
13145,4947745,3,5.9,P
13145,5980293,3,6.1,P
13145,8056457,3,5.0,P
13145,8678787,3,5.1,P
13145,8994751,3,5.4,P
13145,9844107,3,5.9,P
13145,11855713,3,4.2,R
13145,12388309,3,5.6,P
13145,13682447,3,3.7,R
13145,14499543,3,5.5,P
13145,16718134,3,6.2,P
13145,16952551,3,4.6,P
13145,17224779,3,4.5,P
13145,18963362,3,3.9,R
13145,19091495,3,6.4,P
13145,21726828,3,4.8,P
13145,23288670,3,5.3,P
13145,23549741,3,5.9,P
13145,24845180,3,5.7,P
13145,24963747,3,5.0,P
13145,25473071,3,5.2,P
13145,26060268,3,6.1,P
13145,843165,3,5.2,P
13145,1098417,3,4.6,P
13145,1122942,3,4.7,R
13145,2776889,3,3.3,R
13145,4662556,3,5.5,P
13145,5481368,3,5.7,P
13145,5667044,3,4.7,P
13145,8112530,3,5.1,P
13145,9198711,3,4.0,R
13145,9232156,3,5.6,P
13145,9482142,3,5.4,P
13145,9899774,3,6.2,P
13145,10318009,3,4.6,P
13145,10945170,3,5.6,P
13145,11795762,3,5.8,P
13145,12504465,3,4.6,P
13145,12566218,3,5.2,P
13145,13770705,3,6.0,P
13145,14770753,3,4.7,P
13145,14879613,3,5.2,P
13145,15085440,3,5.5,P
13145,16166432,3,5.1,P
13145,16752580,3,5.3,P
13145,17813434,3,6.0,P
13145,18696798,3,4.9,P
13145,21734513,3,5.3,P
13145,23945992,3,5.9,P
13145,24601060,3,5.6,P
13145,24846209,3,5.6,P
13145,314246,3,5.3,P
13145,405556,3,3.8,R
13145,1278197,3,5.0,P
13145,2005571,3,5.3,P
13145,2052380,3,5.4,P
13145,2463092,3,6.5,P
13145,3103790,3,5.9,P
13145,4791946,3,5.6,P
13145,7243776,3,6.1,P
13145,7854328,3,5.2,P
13145,8597586,3,5.6,P
13145,9711785,3,6.2,P
13145,10029072,3,5.9,P
13145,10162104,3,6.6,P
13145,10908092,3,6.3,P
13145,12656915,3,4.8,P
13145,12828725,3,5.7,P
13145,15899633,3,6.8,P
13145,17786178,3,6.0,P
13145,18673951,3,5.5,P
13145,19278711,3,5.7,P
13145,19922970,3,5.3,P
13145,21918194,3,5.7,P
13145,22203536,3,5.3,P
13145,22469705,3,5.8,P
13145,23083885,3,5.6,P
13145,24071723,3,6.7,P
13145,24498175,3,5.9,P
13145,25826072,3,6.7,P
13145,946243,3,3.2,R
13145,1302864,3,5.1,P
13145,2190139,3,5.6,P
13145,3513011,3,2.5,R
13145,4173910,3,6.4,P
13145,5874824,3,5.2,P
13145,6432392,3,0.0,T
13145,6465506,3,5.9,P
13145,7360767,3,5.5,P
13145,8794716,3,6.2,P
13145,9008253,3,5.8,P
13145,11787446,3,0.0,T
13145,11845537,3,6.0,P
13145,12153252,3,5.3,P
13145,12237401,3,6.4,P
13145,13155599,3,5.2,P
13145,15254195,3,5.4,P
13145,16109312,3,5.9,P
13145,16675006,3,6.4,P
13145,17282554,3,5.7,P
13145,17307926,3,5.5,P
13145,17661867,3,6.1,P
13145,18784878,3,6.0,P
13145,18890216,3,5.1,P
13145,18950236,3,2.8,R
13145,20121588,3,6.1,P
13145,20242937,3,5.0,P
13145,20449440,3,5.5,P
13145,21656580,3,6.3,P
13145,24532403,3,0.0,Y
13145,375446,3,6.4,P
13145,421190,3,6.0,P
13145,993903,3,6.1,P
13145,3082698,3,5.7,P
13145,3724711,3,6.3,P
13145,5040009,3,5.7,P
13145,6546254,3,0.0,T
13145,7908333,3,6.1,P
13145,8179936,3,6.1,P
13145,9389041,3,6.0,P
13145,10709116,3,5.9,P
13145,11395849,3,5.5,P
13145,13751591,3,5.8,P
13145,14184404,3,6.3,P
13145,15552691,3,5.1,P
13145,16132709,3,6.7,P
13145,17064053,3,5.6,P
13145,17359968,3,6.1,P
13145,17591044,3,6.4,P
13145,17703284,3,6.2,P
13145,18535286,3,5.2,P
13145,18805954,3,4.7,P
13145,19790908,3,6.3,P
13145,19874444,3,6.1,P
13145,20226379,3,6.3,P
13145,20962176,3,5.5,P
13145,21052716,3,6.1,P
13145,21961894,3,5.7,P
13145,23212135,3,6.0,P
13145,24788398,3,5.3,P
13145,25459701,3,5.4,P
13145,25624945,3,5.8,P
