stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PC626,,PC626-Camino El Alba / Esq. Camino La Fuente,-33.4013231574663,-70.5227019475424,,0
PC627,,PC627-Camino El Alba / Esq. Camino Mirasol,-33.4008552123169,-70.5287003082386,,0
PC1020,,PC1020-General Blanche / Esq. Círculo Apolo,-33.4087097394437,-70.5406521177168,,0
PC628,,PC628-Camino El Alba / Esq. Camino Mirasol,-33.4009590913039,-70.5292439996439,,0
PC629,,PC629-Camino El Alba / Esq. Camino La Fuente,-33.4013871689073,-70.5231710001164,,0
PC630,,PC630-Camino El Alba / Esq. Camino Otoñal,-33.4015052096299,-70.5199230003525,,0
PC1049,,PC1049-Parada / Paseo Los Dominicos,-33.401155265532,-70.5155159999778,,0
PC633,,PC633-Sn. C. De Apoquindo / Esq. General Blanche,-33.3999883297646,-70.5103210002354,,0
PC634,,PC634-Parada 4 / Sn C. De Apoquindo - Gral. Blanche,-33.4018191229874,-70.5101591340831,,0
PC635,,PC635-General Blanche / Esq. Avenida La Plaza,-33.4012735332672,-70.5067616978544,,0
PC636,,PC636-Avenida La Plaza / Esq. Camino El Alba,-33.3998773770443,-70.506474999492,,0
PA679,,PA679-Parada 14 / (M) Los Héroes,-33.4450701794896,-70.6601360000823,,0
PJ1740,,PJ1740-Parada 1 / (M) Neptuno,-33.4515230731356,-70.7230519876403,,0
PC836,,PC836-Avenida La Plaza / Esq. Rep. De Hondura,-33.3928974115494,-70.5037020005179,,0
PC1261,,PC1261-República De Honduras / Esq. Cam. Las Vertientes,-33.389787694697,-70.5105069045649,,0
PC1262,,PC1262-República De Honduras / Esq. Camino Otoñal,-33.3899199270465,-70.5159276359009,,0
PC1263,,PC1263-Camino Otoñal / Esq. Montecassino,-33.3885572458396,-70.5174735813396,,0
PC1264,,PC1264-Las Lavandulas / Esq. Estoril,-33.388596857511,-70.5223335880971,,0
PC1265,,PC1265-Las Lavandulas / Esq. Campanario,-33.391628065818,-70.5273856853373,,0
PC172,,PC172-General Blanche / Esq. Puerto Arturo,-33.407940938591,-70.5383010124929,,0
PC1266,,PC1266-Las Lavandulas / Esq. Estoril,-33.3914642989541,-70.5267700109164,,0
PC1268,,PC1268-Las Lavandulas / Esq. Camino La Fuente,-33.3883769854366,-70.5218782265655,,0
PC1269,,PC1269-República De Honduras / Esq. Fco. Bulnes Correa,-33.3901592229608,-70.515534007012,,0
PC1270,,PC1270-República De Honduras / Esq. El Convento,-33.3905294504082,-70.5088425866156,,0
PC1271,,PC1271-República De Honduras / Esq. Avenida La Plaza,-33.3927053302226,-70.504192650498,,0
PC1292,,PC1292-Parada / Colegio San Nicolás De Myra,-33.3931448837782,-70.504349666666,,0
PC817,,PC817-Avenida La Plaza / Esq. Circun. Las Flores,-33.3956873822345,-70.5060490001112,,0
PC1272,,PC1272-Avenida La Plaza / Esq. Camino El Alba,-33.397725990352,-70.5068932614499,,0
PC818,,PC818-San Ramón / Esq. Queb. Honda-Norte,-33.4033332589649,-70.5131975124862,,0
PC1273,,PC1273-San Ramón / Esq. Los Algarrobos,-33.4043075599919,-70.5127259169814,,0
PC1274,,PC1274-San Ramón / Esq. Foresta Oriente,-33.4073973477045,-70.5108009219542,,0
PC1275,,PC1275-San Ramón / Esq. C. Peña Otaegui,-33.4109350236938,-70.5099078091184,,0
PC1288,,PC1288-Sn. C. De Apoquindo / Esq. C.Peña Otaegui-Sur,-33.4119003999462,-70.5061258074257,,0
PC1289,,PC1289-Sn. C. De Apoquindo / Esq. Lomas Del Remanso,-33.4140449212511,-70.5070231413994,,0
PC1290,,PC1290-Fco. Bulnes Correa / Esq. Psje. Fco. Bulnes C.,-33.4169278927829,-70.5072665257205,,0
PC1291,,PC1291-Fco. Bulnes Correa / Esq. Alto Dominicos,-33.4172440336311,-70.5109284363603,,0
PC1294,,PC1294-Fco. Bulnes Correa / Esq. San Ramón -Sur,-33.4157973677257,-70.5127100619648,,0
PC1276,,PC1276-Fco. Bulnes Correa / Esq. C. Peña Otaegui,-33.4130154692753,-70.5125214857924,,0
PC1277,,PC1277-Carlos Peña Otaegui / Esq. Las Tórtolas,-33.4122923976361,-70.5165915674639,,0
PC1278,,PC1278-Carlos Peña Otaegui / Esq. Atalaya,-33.4114892726789,-70.5213242136227,,0
PC824,,PC824-Carlos Peña Otaegui / Esq. Vital Apoquindo,-33.413517443978,-70.5293240221928,,0
PC825,,PC825-Vital Apoquindo / Esq. La Quebrada,-33.4139856781677,-70.529799414241,,0
PC826,,PC826-Vital Apoquindo / Esq. La Quebrada,-33.4162770861023,-70.5296170003663,,0
PC1115,,PC1115-Vital Apoquindo / Esq. C. Peña Otaegui,-33.4138901376386,-70.5297099429036,,0
PC829,,PC829-Carlos Peña Otaegui / Esq. Quebrada Honda ,-33.4124731383995,-70.5255000002851,,0
PC1279,,PC1279-Carlos Peña Otaegui / Esq. Las Condesas,-33.4115370352332,-70.5218412158987,,0
PC1280,,PC1280-Carlos Peña Otaegui / Esq. Las Tórtolas,-33.4121294571185,-70.5176576438414,,0
PC1281,,PC1281-Fco. Bulnes Correa / Esq. San Ramón,-33.41365992853,-70.5127878474015,,0
PC1285,,PC1285-Fco. Bulnes Correa / Esq. El Remanso,-33.4160487828937,-70.5128004548267,,0
PC1286,,PC1286-Fco. Bulnes Correa / Esq. Alto Dominicos,-33.4174684002775,-70.5110183572031,,0
PC1287,,PC1287-Sn. C. De Apoquindo / Esq. C. Peña Otaegui,-33.411641661044,-70.5058955156149,,0
PC1282,,PC1282-San Ramón / Esq. Laguna De La Parva,-33.4106956788669,-70.5096407450976,,0
PC1283,,PC1283-San Ramón / Esq. Los Olivillos,-33.4077560111218,-70.5102019484655,,0
PC1284,,PC1284-San Ramón / Esq. Los Algarrobos,-33.405281812963,-70.5119516163014,,0
PC835,,PC835-San Ramón / Esq. General Blanche,-33.4030072950598,-70.5131359995348,,0
PC406,,PC406-Parada  / Estadio Sn. Carlos   De Apoquindo,-33.3965084435275,-70.504313014328,,0
PC1293,,PC1293-Sn. C. De Apoquindo / Esq. Cerro Catedral -Sur,-33.3936416501146,-70.5080362644305,,0
PC1295,,PC1295-San F. De Asís / Esq. Santa Verónica,-33.3880528717129,-70.50112381582,,0
PC815,,PC815-San F. De Asís / Esq. Avenida La Plaza,-33.3899514549617,-70.5001380004351,,0
PC816,,PC816-Avenida La Plaza / Esq. Rep. De Hondura,-33.3923924114182,-70.5037299998263,,0
PC819,,PC819-Quebrada Honda Norte / Esq. Antonio Valech,-33.4043483631654,-70.5142352728099,,0
PC820,,PC820-Quebrada Honda Norte / Esq. Fco. Bulnes Correa,-33.4056132575329,-70.5161169999498,,0
PC821,,PC821-Quebrada Honda / Esq. Camino Otoñal,-33.4063591285572,-70.5178790705902,,0
PC822,,PC822-Quebrada Honda / Esq. Camino Mirasol,-33.4080223240269,-70.5222029671947,,0
PC823,,PC823-Quebrada Honda / Esq. C. Peña Otaegui,-33.4119861400231,-70.5254179999933,,0
PC830,,PC830-Quebrada Honda / Esq. Colina V. Hermosa,-33.4091031622075,-70.5236399999047,,0
PC831,,PC831-Quebrada Honda / Esq. Camino La Fuente,-33.407492202347,-70.5205129998974,,0
PC832,,PC832-Quebrada Honda / Esq. Camino Otoñal,-33.4066192310596,-70.5181839999952,,0
PC833,,PC833-Quebrada Honda / Esq. Fco. Bulnes Correa,-33.4059675228383,-70.5167689348366,,0
PC834,,PC834-Quebrada Honda Norte / Esq. El Atajo,-33.4042492849361,-70.5139120000768,,0
PC837,,PC837-Avenida La Plaza / Esq. Sn. Francisco De Asís,-33.3906674556145,-70.5000950000286,,0
PC1296,,PC1296-San F. De Asís / Esq. Sn. C. De Apoquindo,-33.3879374766804,-70.5009713228509,,0
PC1297,,PC1297-Sn. C. De Apoquindo / Esq. San Miguel,-33.3891122523608,-70.504496277925,,0
PC1298,,PC1298-Sn. C. De Apoquindo / Esq. Rep. De Hondura,-33.391250929457,-70.506618835136,,0
PC1299,,PC1299-Sn. C. De Apoquindo / Esq. Camino Las Flores,-33.3952494727276,-70.5093112179178,,0
PC1300,,PC1300-Cam. Las Flores / Esq. Avenida La Plaza,-33.3961515575833,-70.5063271018582,,0
PB133,,PB133-Premio Nobel / Esq. Cam. Bosque De Stgo.,-33.3746485891726,-70.6348220002025,,0
PB134,,PB134-Cam. Bosque De Stgo. / Esq. Rep. Estados Unidos,-33.3749116072592,-70.633686999533,,0
PB135,,PB135-Cam. Bosque De Stgo. / Esq. Rep. De Noruega,-33.3758846430315,-70.6313589996265,,0
PB136,,PB136-Cam. Bosque De Stgo. / Esq. Slave,-33.3767642633565,-70.6289318802833,,0
PB137,,PB137-Cam. Bosque De Stgo. / Esq. Av.Pdte. S.Allende,-33.3773127049993,-70.6273919999195,,0
PB1695,,PB1695-Cam. Bosque De Stgo. / Esq. Los Retamos,-33.37843696427,-70.6238595786705,,0
PB138,,PB138-Cam. Bosque De Stgo. / Esq. El Pellín,-33.3800287827372,-70.6223469997168,,0
PB139,,PB139-Cam. Bosque De Stgo. / Esq. Avenida El Salto,-33.3811008066761,-70.6207640001662,,0
PB141,,PB141-Rinconada El Salto / Esq. Av. Del Parque,-33.38419788809,-70.6154199995094,,0
PB142,,PB142-Avenida Del Parque / Esq. Los Jardines,-33.3853978955398,-70.614937999864,,0
PB107,,PB107-El Salto / Esq. Santa Mónica,-33.3984549350994,-70.6280389953713,,0
PB143,,PB143-El Salto / Esq. Muñoz Gamero,-33.4012527576901,-70.6301106754591,,0
PB144,,PB144-El Salto / Esq. Víctor Cuccuini,-33.4037886322542,-70.6319779995215,,0
PB145,,PB145-El Salto / Esq. Avenida Einstein,-33.4060235644453,-70.6335589058269,,0
PB146,,PB146-El Salto / Esq. Avenida México,-33.4077285888612,-70.6347310001019,,0
PB147,,PB147-El Salto / Esq. Patria Vieja,-33.4090156727551,-70.6355676496623,,0
PB148,,PB148-El Salto / Esq. Doctor Ostornol,-33.4111195535399,-70.6369680005298,,0
PB149,,PB149-El Salto / Esq. Arz. Valdivieso,-33.4132175277028,-70.6386189997245,,0
PB150,,PB150-Avenida Perú / Esq. Desiderio Lemus,-33.4155785425945,-70.6386754175924,,0
PB151,,PB151-Avenida Perú / Esq. Delfina León,-33.4176675148417,-70.6393960000145,,0
PB152,,PB152-Avenida Perú / Esq. San Cristóbal,-33.42077649332,-70.6407680004977,,0
PB153,,PB153-Avenida Perú / Esq. Santos Dumont,-33.4226140617256,-70.6404248604646,,0
PB1497,,PB1497-Domínica / Esq. Montevideo,-33.4260719345569,-70.6432669526848,,0
PB165,,PB165-Avenida Perú / Esq. La Virgen,-33.4252275096426,-70.6397049999128,,0
PB166,,PB166-Avenida Perú / Esq. Santos Dumont,-33.4230725041868,-70.6400739998454,,0
PB167,,PB167-Avenida Perú / Esq. San Cristóbal,-33.4212024993766,-70.640402999725,,0
PB168,,PB168-Avenida Perú / Esq. Unión,-33.4177645182839,-70.6391959997903,,0
PB169,,PB169-Avenida Perú / Esq. Desiderio Lemus,-33.415763566511,-70.6384093130446,,0
PB170,,PB170-Avenida Perú / Esq. Arz. Valdivieso,-33.4137289509871,-70.6385258573437,,0
PB171,,PB171-El Salto / Esq. Doctor Ostornol,-33.4113815530597,-70.6370030000266,,0
PB172,,PB172-El Salto / Esq. Avenida México,-33.4082700078342,-70.6349339144847,,0
PB173,,PB173-El Salto / Esq. Avenida Einstein,-33.4064246051098,-70.6337019995993,,0
PB174,,PB174-El Salto / Esq. Víctor Cuccuini,-33.4040436323589,-70.6319990001884,,0
PB175,,PB175-El Salto / Esq. Muñoz Gamero,-33.4018106574279,-70.6303820003276,,0
PB109,,PB109-El Salto / Esq. Duque De Kent,-33.3987836923613,-70.6281470002601,,0
PB113,,PB113-Avenida Del Valle / Esq. Av. Santa Clara,-33.393318829757,-70.6192049996608,,0
PB176,,PB176-Avenida Del Parque / Esq. Rinconada El Salto,-33.3854298985668,-70.6147180002821,,0
PB1492,,PB1492-Rinconada El Salto / Esq. Camino La Pirámide,-33.3826733693719,-70.6179579562985,,0
PB1663,,PB1663-Cam. Bosque De Stgo. / Esq. Las Mutillas,-33.380957757094,-70.6208230954042,,0
PB1705,,PB1705-Cam. Bosque De Stgo. / Esq. Las Encinas,-33.3800158845694,-70.6222222203726,,0
PB1496,,PB1496-Cam. Bosque De Stgo. / Esq. Las Dalias,-33.3789187689231,-70.6232319996916,,0
PB1493,,PB1493-Cam. Bosque De Stgo. / Esq. Las Gilas,-33.3775687422075,-70.6249700003033,,0
PB1494,,PB1494-Cam. Bosque De Stgo. / Esq. Av.Pdte. S.Allende,-33.3771737283402,-70.6269319708677,,0
PB774,,PB774-Cam. Bosque De Stgo. / Esq. Rep. Yugoslavia,-33.3766086865335,-70.6285920000496,,0
PB181,,PB181-Cam. Bosque De Stgo. / Esq. Rep. De Noruega,-33.3757183031037,-70.6311059705662,,0
PB182,,PB182-Cam. Bosque De Stgo. / Esq. Rep. Estados Unidos,-33.3749606361844,-70.6331619070276,,0
PB1495,,PB1495-Cam. Bosque De Stgo. / Esq. Los Versos Del Cap.,-33.3742629041333,-70.6352888866854,,0
PC618,,PC618-Parada 1 / (M) Francisco Bilbao,-33.4311563311223,-70.5851750002164,,0
PC582,,PC582-Av. Isabel La Católica / Esq. Alcántara,-33.42985136453,-70.582813000202,,0
PC583,,PC583-Av. Isabel La Católica / Esq. Flandes,-33.42845848796,-70.5797907500661,,0
PC584,,PC584-Av. Isabel La Católica / Esq. Santa Adriana,-33.4272534270374,-70.57845299967,,0
PC585,,PC585-Nevería / Esq. Cruz Del Sur,-33.4157423610109,-70.5831160000628,,0
PC352,,PC352-Avenida Las Condes / Esq. La Cabaña,-33.3715025937565,-70.5138806280644,,0
PC353,,PC353-Avenida Las Condes / Esq. Camino San Antonio,-33.3709597490769,-70.511904808597,,0
PC354,,PC354-Parada / Colegio Hebreo,-33.3706443497848,-70.51023543881,,0
PC355,,PC355-Avenida Las Condes / Esq. Sn. José De La Sierra,-33.3696984008492,-70.5046069999378,,0
PC356,,PC356-Avenida Las Condes / Esq. Quinchamalí,-33.3686805467688,-70.5022678202273,,0
PC1041,,PC1041-Avenida Las Condes / Esq. Río Amarillo,-33.3667523214078,-70.4985865133825,,0
PC357,,PC357-Avenida Las Condes / Esq. San Enrique,-33.3650915545209,-70.4960236920073,,0
PC358,,PC358-Avenida Las Condes / Esq. Raúl Labbé,-33.3633077151148,-70.4936483461678,,0
PC1248,,PC1248-Parada / Parque Las Rosas,-33.36209905177,-70.4976253279535,,0
PC1246,,PC1246-Raúl Labbé / Esq. Camino Las Lomas,-33.3625598398717,-70.4992501905365,,0
PC1245,,PC1245-Raúl Labbé / Esq. Camino Las Lomas,-33.3623623982909,-70.5022851254217,,0
PC1243,,PC1243-Raúl Labbé / Esq. Lo Barnechea,-33.3615313479222,-70.5048871902015,,0
PC1241,,PC1241-Raúl Labbé / Esq. Padre A. Arteaga ,-33.3624327098535,-70.5082316422718,,0
PC588,,PC588-Padre Alfredo Arteaga / Esq. Robles,-33.3609133486214,-70.5089030001005,,0
PC589,,PC589-Padre Alfredo Arteaga / Esq. 4 Vientos,-33.3589341085819,-70.5096111094493,,0
PC590,,PC590-Padre Alfredo Arteaga / Esq. El Gabino,-33.3532003275274,-70.5106430002876,,0
PC591,,PC591-Nido De Águilas / Esq. Los Quincheros,-33.3537993970068,-70.5050199999402,,0
PC592,,PC592-Los Quincheros / Esq. Medina,-33.3558354131146,-70.5036469997135,,0
PC593,,PC593-Camino Cerro 18 / Esq. Circunvalación-Sur,-33.3560564505078,-70.5006160001489,,0
PC1113,,PC1113-Cam. Circunvalación / Esq. Senda 12,-33.3570496510456,-70.5010073405569,,0
PC594,,PC594-Cam. Circunvalación / Esq. Senda 15-Sur,-33.3589254122924,-70.501053916201,,0
PC1114,,PC1114-Cam. Circunvalación / Esq. Senda 18,-33.3590377336292,-70.5004082459633,,0
PC595,,PC595-Cam. Circunvalación / Esq. Senda 15-Sur,-33.3575806153714,-70.5003990461546,,0
PC596,,PC596-Cam. Circunvalación / Esq. Camino Cerro 18,-33.3565344616401,-70.4996669995797,,0
PC598,,PC598-Cam. Circunvalación / Esq. 1 Norte,-33.3555534507484,-70.5016069266362,,0
PC599,,PC599-1 Norte / Esq. Circunvalación-Norte,-33.3553134259878,-70.5026219996,,0
PC602,,PC602-Cam. Circunvalación / Esq. 1 Norte,-33.3554034775374,-70.5020422866423,,0
PC597,,PC597-Camino Cerro 18 / Esq. 2 Nor Oriente,-33.3559284495577,-70.5006699998898,,0
PC603,,PC603-Camino Cerro 18 / Esq. Los Quincheros,-33.3567408776363,-70.503001217767,,0
PC604,,PC604-Los Quincheros / Esq. Maira,-33.3559964740326,-70.5034801456213,,0
PC605,,PC605-Los Quincheros / Esq. Nido De Águilas,-33.3539794055687,-70.5042650003422,,0
PC1242,,PC1242-Raúl Labbé / Esq. La Pasarela,-33.3619320411293,-70.5059275635628,,0
PC1244,,PC1244-Raúl Labbé / Esq. Camino Las Lomas,-33.3622073049165,-70.502833698508,,0
PC1247,,PC1247-Raúl Labbé / Esq. Quinchamalí Ote.,-33.3627231960121,-70.4990538402728,,0
PC1249,,PC1249-Parada / Parque Las Rosas,-33.3619772870223,-70.496842115473,,0
PC1250,,PC1250-Raúl Labbé / Esq. Refugio Del Arrayán,-33.3620983341835,-70.4945152075192,,0
PC609,,PC609-Avenida Las Condes / Esq. Cerro Castillo,-33.3639684814065,-70.4945509974164,,0
PC610,,PC610-Avenida Las Condes / Esq. Río Amarillo,-33.3660653335004,-70.4978209779436,,0
PC611,,PC611-Avenida Las Condes / Esq. Las Brumas,-33.3671250267652,-70.4994696271292,,0
PC612,,PC612-Avenida Las Condes / Esq. La Niebla,-33.368460727851,-70.5021409178313,,0
PC613,,PC613-Avenida Las Condes / Esq. Sn. José De La Sierra,-33.3694244040704,-70.5043599997977,,0
PC1304,,PC1304-Avenida Las Condes / Esq. Shimon Peres,-33.3698086926518,-70.5055503799646,,0
PC614,,PC614-Parada / Colegio Hebreo,-33.370141353222,-70.5084809999262,,0
PC615,,PC615-Avenida Las Condes / Esq. La Cabaña,-33.3707153797104,-70.5122059316948,,0
PB1575,,PB1575-Parada / Est. Intermodal Vespucio Norte,-33.3806063987172,-70.6474615206729,,0
PC3,,PC3-Parada 9 / (M) Pedro De Valdivia,-33.4253319405614,-70.6118090003471,,0
PC4,,PC4-Av. Pedro De Valdivia / Esq. Carlos Antúnez,-33.4285529581107,-70.61060499967,,0
PC5,,PC5-Parada 1 / Muni.Providencia,-33.4312339727555,-70.6096350004373,,0
PC6,,PC6-Av. Pedro De Valdivia / Esq. Biarritz,-33.4337969848053,-70.6088630004912,,0
PC7,,PC7-Av. Pedro De Valdivia / Esq. Avenida Pocuro,-33.4360286871336,-70.6082049576511,,0
PC8,,PC8-Parada 3 / (M) Inés De Suarez,-33.4380960033774,-70.6075890001031,,0
PC9,,PC9-Av. Pedro De Valdivia / Esq. Bustos,-33.4401810097506,-70.607151000222,,0
PC10,,PC10-Parada / The Kent School,-33.4424781101576,-70.6067316951589,,0
PC11,,PC11-Av. Pedro De Valdivia / Esq. Dr. P. Lautaro Ferrer,-33.4451760224677,-70.6063020003156,,0
PD6,,PD6-Av. Pedro De Valdivia / Esq. Avenida Sucre,-33.4483930302977,-70.6057490004462,,0
PD7,,PD7-Av. Pedro De Valdivia / Esq. Simón Bolívar,-33.4501880346333,-70.6054300004736,,0
PD8,,PD8-Parada 3 / (M) Ñuñoa,-33.4535459751725,-70.6049412478124,,0
PD22,,PD22-Exequiel Fernández / Esq. Los Cometas,-33.4930730841842,-70.6019569997206,,0
PD23,,PD23-Exequiel Fernández / Esq. Mons. C. Casanueva,-33.4952770830372,-70.6020380003814,,0
PD24,,PD24-Exequiel Fernández / Esq. Av. La Aguada,-33.4986291978664,-70.6024067279028,,0
PH1443,,PH1443-Av. Las Industrias / Esq. Varas Mena,-33.511903860326,-70.6248387229735,,0
PH1442,,PH1442-Parada 5 / Departamental - Las Industrias,-33.5082277253262,-70.6256649995383,,0
PD30,,PD30-Exequiel Fernández / Esq. Pasaje 3,-33.5080470531829,-70.6040309995322,,0
PD31,,PD31-Exequiel Fernández / Esq. Calle Nueva,-33.5037208832196,-70.6032219411339,,0
PD32,,PD32-Exequiel Fernández / Esq. Benito Rebolledo,-33.5023510690692,-70.6029540001581,,0
PD33,,PD33-Exequiel Fernández / Esq. La Aguada,-33.4999590758171,-70.6025410001625,,0
PD34,,PD34-Exequiel Fernández / Esq. Mons. C. Casanueva,-33.4961260852377,-70.6018810001405,,0
PD35,,PD35-Exequiel Fernández / Esq. Víctor Dgo. Silva,-33.4932820863023,-70.6018100004997,,0
PD36,,PD36-Exequiel Fernández / Esq. Av. Escuela Agrícola,-33.4908990674814,-70.601667053565,,0
PD49,,PD49-Parada 4 / (M) Ñuñoa,-33.4545708920228,-70.6048867594754,,0
PD50,,PD50-Av. Pedro De Valdivia / Esq. Psje. Simón Bolívar,-33.4506130384343,-70.6051880001276,,0
PD51,,PD51-Av. Pedro De Valdivia / Esq. Avenida Sucre,-33.4489280341277,-70.6054720002725,,0
PD52,,PD52-Av. Pedro De Valdivia / Esq. Dr. P. Lautaro Ferrer,-33.4456036864522,-70.6060509018256,,0
PC12,,PC12-Parada / The Kent School,-33.4432820207623,-70.6064189995133,,0
PC13,,PC13-Av. Pedro De Valdivia / Esq. Bustos,-33.4404283382604,-70.6069183412672,,0
PC14,,PC14-Parada 4 / (M) Inés De Suarez,-33.4378830052701,-70.6074779999345,,0
PC15,,PC15-Av. Pedro De Valdivia / Esq. Avenida Pocuro,-33.4363399989402,-70.6079099997792,,0
PC16,,PC16-Av. Pedro De Valdivia / Esq. Biarritz,-33.4338509872589,-70.6086479995511,,0
PC17,,PC17-Parada 2 / Muni.Providencia,-33.4316399774174,-70.60930800046,,0
PC18,,PC18-Parada / Ucinf,-33.4288999636066,-70.610241999919,,0
PC19,,PC19-Parada / Instituto Luis Campino,-33.4269549525693,-70.6109879995708,,0
PB1633,,PB1633-Calle G / Esq. Lago Villarrica,-33.3774952519552,-70.6558970001685,,0
PB1612,,PB1612-Calle G / Esq. Hubert Benítez,-33.3781442800202,-70.6541580003152,,0
PB1634,,PB1634-Calle G / Esq. El Retiro,-33.3793023521669,-70.6510553945053,,0
PB1619,,PB1619-Calle G / Esq. Psje. Farellones,-33.3798494171268,-70.6495967775887,,0
PC1238,,PC1238-Raúl Labbé / Esq. Padre A. Arteaga ,-33.3635949096139,-70.5121660967699,,0
PC1240,,PC1240-Raúl Labbé / Esq. Padre A. Arteaga ,-33.3627810189982,-70.5090610221636,,0
PC329,,PC329-Av. Pdte. Kennedy / Esq. La Llavería,-33.3863240040749,-70.5402631541093,,0
PC330,,PC330-Parada / Estadio Palestino,-33.3880110783266,-70.5442295623611,,0
PA824,,PA824-Parada 3 / Andén (Eim) Franklin,-33.4763778717319,-70.6494206731429,,0
PA500,,PA500-Lira / Esq. Ñuble,-33.4684596291158,-70.6331286735816,,0
PA501,,PA501-Ñuble / Esq. Avenida Portugal,-33.4678437159631,-70.63042326175,,0
PD835,,PD835-Carlos Dittborn / Esq. Lo Encalada,-33.466690792452,-70.6223679360086,,0
PD836,,PD836-Carlos Dittborn / Esq. Obispo Orrego,-33.4663648135055,-70.6200720000665,,0
PD837,,PD837-Carlos Dittborn / Esq. Los Jazmines,-33.466163837143,-70.6184940002869,,0
PD838,,PD838-Carlos Dittborn / Esq. Avenida Marathon,-33.4657508882127,-70.6151579997671,,0
PD841,,PD841-Av. Rodrigo De Araya / Esq. Castillo Urizar,-33.474541961645,-70.6102600000111,,0
PD842,,PD842-Av. Rodrigo De Araya / Esq. Av. Pedro De Valdivia,-33.4741440167767,-70.6065650004225,,0
PD843,,PD843-Av. Rodrigo De Araya / Esq. Las Dalias,-33.4739612296002,-70.6030419104492,,0
PD844,,PD844-Av. Rodrigo De Araya / Esq. Exequiel Fernández,-33.4738686792978,-70.6013909742559,,0
PD845,,PD845-Parada 3 / Colegio San Marcos,-33.4737541281514,-70.5990680002218,,0
PD846,,PD846-Av. Rodrigo De Araya / Esq. Brown Sur,-33.4737571858981,-70.5951109999549,,0
PD847,,PD847-Av. Rodrigo De Araya / Esq. Santa Julia,-33.4739012268297,-70.5923110002769,,0
PD848,,PD848-Av. Rodrigo De Araya / Esq. Alejandro Avalos D.,-33.4736043368335,-70.5846319997579,,0
PD849,,PD849-Av. Rodrigo De Araya / Esq. Ramón Cruz Montt,-33.4725643730051,-70.582130000371,,0
PD850,,PD850-Av. Rodrigo De Araya / Esq. Pasaje 35,-33.4716013996254,-70.5802740000457,,0
PD851,,PD851-Parada 6 / (M) Grecia,-33.470246435744,-70.5777099998297,,0
PD852,,PD852-Parada 1 / Delta - Avenida Grecia,-33.4700315574694,-70.5730675073853,,0
PD853,,PD853-Parada 5 / Los Molineros - Av. Grecia,-33.4706585438364,-70.5699920002035,,0
PD854,,PD854-Alejandro Sepúlveda / Esq. El Desierto,-33.4715095967769,-70.5687272094826,,0
PD855,,PD855-Alejandro Sepúlveda / Esq. Llanura,-33.4735995821321,-70.5671989999022,,0
PD856,,PD856-Alejandro Sepúlveda / Esq. Altiplano,-33.4756296032722,-70.5657090004961,,0
PD866,,PD866-Alejandro Sepúlveda / Esq. Altiplano,-33.4757896063236,-70.5654509995436,,0
PD867,,PD867-Alejandro Sepúlveda / Esq. Llanura,-33.4737355849638,-70.5669949999214,,0
PD868,,PD868-Alejandro Sepúlveda / Esq. El Desierto,-33.4716716251523,-70.5685341926132,,0
PD870,,PD870-Parada 2 / Fraternidad - Avenida Grecia,-33.4701415323969,-70.5708310003083,,0
PD871,,PD871-Parada 6 / Cruz Almeyda - Avenida Grecia,-33.4698165102262,-70.572369999815,,0
PD872,,PD872-Parada 2 / (M) Grecia,-33.4692590148072,-70.5753950698436,,0
PD873,,PD873-Av. Rodrigo De Araya / Esq. Pasaje 36,-33.4702970949346,-70.5784336125015,,0
PD874,,PD874-Av. Rodrigo De Araya / Esq. Ramón Cruz Montt,-33.4720361355509,-70.5817983615967,,0
PD569,,PD569-Av. Rodrigo De Araya / Esq. Nueva,-33.4731721316045,-70.5841240745346,,0
PD570,,PD570-Av. Rodrigo De Araya / Esq. Jorge Monkeberg,-33.4734552979873,-70.586583331612,,0
PD875,,PD875-Av. Rodrigo De Araya / Esq. Santa Julia,-33.4736297654738,-70.591855954705,,0
PD876,,PD876-Av. Rodrigo De Araya / Esq. Brown Sur,-33.4734741903084,-70.5948230005397,,0
PD877,,PD877-Parada 4 / Colegio San Marcos,-33.4736238922038,-70.5985429402667,,0
PD878,,PD878-Av. Rodrigo De Araya / Esq. Las Dalias,-33.4738280773589,-70.6024790003607,,0
PD879,,PD879-Av. Rodrigo De Araya / Esq. Av. Pedro De Valdivia,-33.4740150777786,-70.6060259352444,,0
PD880,,PD880-Av. Rodrigo De Araya / Esq. Av. Castillo Velasco,-33.4741838232363,-70.6096575479896,,0
PD881,,PD881-Av. Rodrigo De Araya / Esq. Avenida Marathon,-33.4743520943587,-70.6131468955725,,0
PD882,,PD882-Av. Rodrigo De Araya / Esq. Francisco Meneses,-33.4744578760604,-70.6159410000468,,0
PD883,,PD883-Francisco Meneses / Esq. Zañartu,-33.4733798701061,-70.6163120000833,,0
PD884,,PD884-Francisco Meneses / Esq. Guillermo Mann,-33.47121786794,-70.6164820000764,,0
PD886,,PD886-Av. Los Presidentes / Esq. El Almendral,-33.4854195513476,-70.5605833319908,,0
PD887,,PD887-Caracas / Esq. Río Mocho,-33.481830575628,-70.5669333316932,,0
PD888,,PD888-Caracas / Esq. Río Chanlelfu,-33.4813139119288,-70.5666972199994,,0
