RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01
10063,ESCUELA PARTICULAR CARMEN CHACON,13126,2,-33.41428422,-70.71077632,190,1,10
10064,ESCUELA PARTICULAR MARIA CRISTINA,13126,2,-33.42473112999999,-70.71821266,297,1,10
10069,COLEGIO MARQUEL,13126,2,-33.44675062,-70.70159352,1476,1,10
10073,LICEO BICENTENARIO INDUSTRIAL VICENTE PEREZ ROSALES,13126,4,-33.43932469,-70.69851766,664,1,310
10074,ESCUELA ALIANZA,13103,5,-33.41458837999999,-70.76228048,212,1,10
10075,LICEO POLIVALENTE LOS HEROES DE LA CONCEPCIÓN,13103,5,-33.42281724,-70.74179704,325,1,310
10076,COMPLEJO EDUCACIONAL PEDRO PRADO,13117,5,-33.44430155,-70.72837157,950,1,10
10077,LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL,13124,5,-33.44455765,-70.75031812,443,1,310
10080,ESCUELA TENIENTE HERNAN MERINO CORREA,13124,5,-33.43256326,-70.76105032,378,1,10
10081,ESCUELA ESTRELLA DE CHILE,13124,5,-33.43659884,-70.74768617,1185,1,10
10083,ESCUELA PRESIDENTE ROOSEVELT,13103,5,-33.4340388,-70.73817167,483,1,10
10085,ESCUELA ESTADO DE FLORIDA,13124,5,-33.43298071,-70.76666391,635,1,10
10086,ESCUELA REPUBLICA DE ITALIA,13103,5,-33.42661641,-70.73442201,265,1,10
10087,ESCUELA REPUBLICA DE CROACIA,13103,5,-33.43412811999999,-70.73019633,278,1,10
10088,ESCUELA HERMINDA DE LA VICTORIA,13103,5,-33.42472532,-70.73740401,252,1,10
10089,ESCUELA JAIME GOMEZ GARCIA,13117,5,-33.44252746,-70.71958863,580,1,10
10090,ESCUELA ALEXANDER GRAHAM BELL,13124,5,-33.43262897,-70.74151245,482,1,10
10091,ESCUELA PROFESORA GLADYS VALENZUELA V,13117,5,-33.44743503,-70.72679602,572,1,10
10092,ESCUELA GOLDA MEIR,13117,5,-33.45061901999999,-70.71809519,351,1,10
10093,ESCUELA MILLAHUE,13103,5,-33.419499,-70.74398051,293,1,10
10095,ESCUELA IGNACIO CARRERA PINTO,13117,5,-33.43726595999999,-70.7395033,185,1,10
10097,ESCUELA MARISCAL DE AYACUCHO,13117,5,-33.44094360999999,-70.7366367,212,1,10
10098,ESCUELA PROVINCIA DE ARAUCO,13103,5,-33.42355907,-70.71978877,259,1,10
10099,ESCUELA GENERAL RENE ESCAURIAZA,13103,5,-33.42559408,-70.74860244,291,1,10
10100,ESCUELA EL SALITRE,13124,5,-33.44797673,-70.75071456,260,1,10
10102,ESCUELA ALBERT EINSTEIN,13124,5,-33.43402154999999,-70.75469708,198,1,10
10103,ESCUELA SOR TERESA DE LOS ANDES,13117,5,-33.44421297,-70.73814775,570,1,10
10104,ESCUELA MONSENOR CARLOS OVIEDO,13124,5,-33.44976573999999,-70.7449827,305,1,10
10105,ESCUELA FEDERICO ACEVEDO SALAZAR,13103,5,-33.42075718,-70.75495826,525,1,10
10106,LICEO BICENTENARIO POETA PABLO NERUDA,13117,5,-33.45513941,-70.71492292,807,1,10
10107,ESCUELA BASICA PAULO FREIRE,13103,5,-33.41771764,-70.72486933,271,1,10
10108,ESCUELA LEONARDO DA VINCI,13103,5,-33.4275072,-70.74387558,259,1,10
10109,ESCUELA DOCTOR TREVISO GIRARDI TONELLI,13103,5,-33.42046717,-70.72875941,250,1,10
10113,ESCUELA ELVIRA SANTA CRUZ OSSA,13124,5,-33.44252952,-70.76542785,467,1,10
10114,ESCUELA BASICA N°389 REPUBLICA DE ESTADOS UNIDOS,13117,5,-33.44472809,-70.71438986,399,1,10
10116,COLEGIO NEPTUNO,13103,5,-33.43533682999999,-70.72778904,459,1,10
10117,ESCUELA MARIA LUISA BOMBAL,13103,5,-33.41511572999999,-70.73662856,271,1,10
10119,ESCUELA POETA VICENTE HUIDOBRO,13117,5,-33.45128328,-70.73558746,433,1,10
10120,LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.,13124,5,-33.442444,-70.75491,315,1,363
10121,ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN,13103,5,-33.43057297,-70.72993368,194,1,10
10122,ESCUELA PROF. MANUEL GUERRERO CEBALLOS,13103,5,-33.41365608,-70.75287839,450,1,10
10123,ESCUELA BASICA MELVIN JONES,13124,5,-33.44334781,-70.74194066,457,1,10
10124,ESCUELA SAN DANIEL,13124,5,-33.42875576,-70.76487576,381,1,10
10125,ESCUELA SARGENTO CANDELARIA,13103,5,-33.42543238999999,-70.7417655,204,1,10
10126,COMPLEJO EDUCACIONAL CERRO NAVIA,13103,5,-33.41412712,-70.7248779,332,1,10
10127,ESC.DE EDUCACION DIFERENCIAL QUILLAHUE,13117,5,-33.449547,-70.7274,151,1,212
10128,ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS,13117,5,-33.437267,-70.74014,479,1,165
10130,LICEO CIUDAD DE BRASILIA,13124,5,-33.40274066,-70.85564753,490,1,10
10134,ESC.COMODORO ARTURO MERINO BENITEZ,13124,5,-33.411774,-70.85475,372,1,10
10135,ESCUELA LO BOZA,13124,5,-33.38544646999999,-70.76167596,267,1,10
10140,ESCUELA PARTICULAR FRINGS COLLEGE,13117,2,-33.45381458,-70.70763408,456,1,10
10142,ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA,13117,2,-33.45107809,-70.7301775,180,1,10
10143,ESCUELA PARTICULAR ESPANA,13103,2,-33.41925840999999,-70.72857503,303,1,10
10147,ESCUELA PARTICULAR BABILONIA,13117,2,-33.4484815,-70.71964465,426,1,10
10149,ESCUELA PARTICULAR RAPA NUI,13117,2,-33.44071093,-70.73078453,385,1,10
10151,COLEGIO CRISTIAN AND CAREN SCHOOL,13103,2,-33.42161093,-70.71961688,681,1,10
10152,ESCUELA PARTICULAR ANDANTINO,13124,2,-33.44331179999999,-70.7557482,447,1,10
10155,ESCUELA CHARLES SCHOOL-DIURNA,13103,2,-33.4332024,-70.7302413,319,1,10
10156,ESCUELA JARDIN LO PRADO,13117,2,-33.43710577,-70.73202624,379,1,10
10157,COLEGIO MINISTRO DIEGO PORTALES,13124,2,-33.44464675999999,-70.75041335,665,1,10
10158,COLEGIO BICENTENARIO SAN DAMIAN DE MOLOKAI,13103,2,-33.43007895,-70.73796488,1094,1,10
10159,ESCUELA PARTICULAR ROBERT KENNEDY,13103,2,-33.42890672,-70.73414133,326,1,10
10160,ESCUELA BAS. COLEGIO BAU,13117,2,-33.44943378,-70.73072933,822,1,10
10162,LICEO TENIENTE DAGOBERTO GODOY NO.3,13117,2,-33.45109149,-70.71388424,1708,1,10
10164,COLEGIO SAN FRANCISCO JAVIER,13103,2,-33.42134178,-70.72667173,1020,1,10
10167,ESCUELA BASICA N°1058 SANTA BEATRIZ,13124,2,-33.43862948999999,-70.75242894,734,1,10
10168,ESCUELA PARTICULAR SAN VICENTE FERRER,13103,2,-33.41379214,-70.7449497,758,1,10
10171,ESCUELA PARTICULAR VILLA LOURDES,13117,2,-33.4523,-70.73445,601,1,10
10172,ESC BAS PART CENTRO EDUCACIONAL SN PABLO,13103,2,-33.42456568,-70.73472539,354,1,10
10173,ESCUELA PART. SUNS SCHOOL,13124,2,-33.42892856999999,-70.76651827,239,1,10
10176,ESCUELA PARTICULAR ESPECIAL RENACER,13117,2,-33.445087,-70.7162,79,1,212
10182,ESCUELA  BASICA  N° 912 ELLEN  COLLEGE,13124,2,-33.43194675,-70.76410404,366,1,10
10183,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,13103,2,-33.42716637,-70.72888489,183,1,10
10186,ESCUELA PARTICULAR LA FRONTERA,13103,2,-33.42382413,-70.74767302,504,1,10
10187,COLEGIO BICENTENARIO MADRE ANA EUGENIA,13124,2,-33.43702459,-70.75238365,1591,1,10
10191,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,13124,2,-33.44063348,-70.76215099,104,1,110
10193,COLEGIO POLIV. SAINT ORLAND N 3,13103,2,-33.41660995,-70.7576067,1252,1,10
10196,LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN,13128,4,-33.40438993,-70.70056326,796,1,310
10197,ESCUELA JUANA DE LESTONAC,13128,1,-33.40298808,-70.72370354,275,1,10
10199,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA,13108,1,-33.41894040999999,-70.66943496,992,1,10
10200,ESCUELA BASICA ISABEL LE BRUN,13128,1,-33.40505077,-70.71227233,879,1,10
10201,LICEO THOMAS ALVA EDISON,13128,1,-33.39868189,-70.70159944,402,1,10
10202,ESCUELA DOMINGO SANTA MARIA GONZALEZ,13128,1,-33.40484033,-70.71058362,598,1,10
10204,ESCUELA CAPITAN JOSE LUIS ARANEDA,13128,1,-33.40527766,-70.72328619,358,1,10
10205,ESCUELA GENERAL MANUEL BULNES PRIETO,13128,1,-33.41633153,-70.68530905,346,1,10
10207,ESCUELA REBECA MATTE BELLO,13128,1,-33.40389768,-70.73007011,1015,1,10
10210,ESCUELA GENERAL ALEJANDRO GOROSTIAGA O,13128,1,-33.39329536999999,-70.69644571,392,1,10
10212,ESCUELA JUANA ATALA DE HIRMAS,13128,1,-33.42176612,-70.67654668,459,1,10
10216,ESC. BASICA MONSERRAT ROBERT DE GARCIA,13128,1,-33.40453575,-70.73666029,316,1,10
10217,COLEGIO PARTICULAR HELENICO,13128,2,-33.39834523999999,-70.72224457,210,1,10
10219,COLEGIO CORAZON DE JESUS DE RENCA,13128,2,-33.40076507,-70.70422985,206,1,10
10220,COLEGIO PRESIDENTE ALESSANDRI,13108,2,-33.41987512,-70.6755671,1189,1,10
10221,COLEGIO PARTICULAR CHARLES DARWIN,13128,2,-33.40826233,-70.69279868,377,1,10
10223,LICEO SANTA TERESITA,13108,2,-33.41190513,-70.6745079,705,1,310
10224,COLEGIO ARTURO TORO AMOR,13108,2,-33.41775922,-70.67122612,1217,1,10
10225,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,13128,2,-33.40210596,-70.71797923,276,1,10
10226,ESCUELA PARTICULAR SAN GENARO,13128,2,-33.40446948,-70.71986565,631,1,10
10228,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,13128,2,-33.40333308999999,-70.70751846,689,1,10
10229,ESCUELA PARTICULAR JOSE BERNARDO SUAREZ,13128,2,-33.40043982,-70.71670618,243,1,10
10232,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,13128,2,-33.41036968,-70.68889435,754,1,10
10233,ESCUELA PARTICULAR SAN FIDEL,13128,2,-33.40371933,-70.70577317,551,1,10
10234,ESCUELA ESPECIAL PARTICULAR ESPERANZA,13128,2,-33.405064,-70.70564,122,1,212
10235,ESCUELA BASICA  N° 878  LOS ACACIOS,13128,2,-33.40723135,-70.69227213,304,1,10
10239,ESCUELA ESTADO DE MICHIGAN,13125,1,-33.36681973999999,-70.73559355,768,1,10
10240,ESCUELA LUIS CRUZ MARTINEZ,13125,1,-33.367279,-70.71665627,1466,1,10
10241,ESCUELA BASICA EL MANIO,13125,1,-33.37081645,-70.74384787,331,1,10
10245,PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA,13125,2,-33.3650046,-70.72984056,799,1,10
10246,COLEGIO POLIV. SANTA MARIA,13125,2,-33.36956700999999,-70.73572442,2054,1,10
10247,ESCUELA BASICA PART PAULA JARAQUEMADA,13125,2,-33.36708946,-70.73171811,1293,1,10
10248,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,13127,4,-33.41285597,-70.63801727,711,1,310
10250,CENTRO EDUCACIONAL DE HUECHURABA,13107,1,-33.37459022,-70.6342271,698,1,110
10251,LICEO POETA FEDERICO GARCIA LORCA,13104,1,-33.37003144,-70.69107767,619,1,10
10252,LICEO ARTURO PEREZ CANTO,13127,1,-33.40144256,-70.62933512,727,1,10
10253,LICEO POLIV. ABDON CIFUENTES,13104,1,-33.39636702,-70.66311222,1126,1,10
10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,13127,1,-33.38346707,-70.65713504,352,1,110
10255,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,13127,1,-33.40273633999999,-70.64189276,619,1,310
10257,ESCUELA SARGENTO 2. DANIEL REBOLLEDO,13127,1,-33.39256791999999,-70.6508209,511,1,10
10259,LICEO ALBERTO BLEST GANA,13104,1,-33.39929925,-70.66823613,848,1,10
10260,ESCUELA UNESCO,13104,1,-33.38153869,-70.67684986,331,1,10
10262,ESCUELA ESPANA,13127,1,-33.39606928,-70.64101814,610,1,10
10263,ESCUELA D-114,13104,1,-33.37152685,-70.67835331,268,1,10
10264,ESCUELA SOL NACIENTE,13104,1,-33.38702998,-70.66150647,306,1,10
10265,ESCUELA HORACIO JOHNSON GANA,13104,1,-33.37614189,-70.66730919,345,1,10
10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,13104,1,-33.38236108,-70.65981063,684,1,10
10267,ESCUELA ESCRITORA MARCELA PAZ,13127,1,-33.38432812,-70.6519407,489,1,10
10268,ESCUELA PUERTO RICO,13127,1,-33.39812655,-70.63977774,377,1,10
10269,LICEO MUNC.ALMIRANTE GALVARINO RIVEROS,13104,1,-33.37273641,-70.68165689,457,1,10
10270,CENTRO EDUC.ESCRITORES DE CHILE,13127,1,-33.38516368,-70.64526119,601,1,10
10271,ESCUELA ARAUCARIAS DE CHILE,13104,1,-33.37984929999999,-70.66044333,280,1,10
10272,ESCUELA BASICA CARLOS PRATS G.,13107,1,-33.36838837,-70.63674587,525,1,10
10273,ESCUELA VALLE DEL INCA,13104,1,-33.38950013,-70.66642576,337,1,10
10277,ESCUELA ADELAIDA LA FETRA,13107,1,-33.36655412999999,-70.63423348,628,1,10
10278,ESCUELA PEDRO AGUIRRE CERDA,13104,1,-33.39430707999999,-70.6823422,308,1,10
10279,ESCUELA ALLIPEN,13104,1,-33.38061093999999,-70.68575489,300,1,10
10280,ESCUELA BÁSICA POETA EUSEBIO LILLO,13104,1,-33.37750382,-70.69332638,302,1,10
10281,ESCUELA ATENEA,13104,1,-33.39951614,-70.66924207,491,1,10
10282,ESCUELA LUIS GALDAMES,13108,1,-33.40638246,-70.67304535,297,1,10
10283,ESCUELA AVIADOR DAGOBERTO GODOY F.,13104,1,-33.37860004,-70.67227419,504,1,10
10285,ESCUELA SANTA VICTORIA DE HUECHURABA,13107,1,-33.37401336,-70.64241618,396,1,10
10288,ESCUELA BASICA LIKAN-ANTAI,13104,1,-33.37608717,-70.6645136,161,1,10
10290,ESCUELA LAS CANTERAS,13107,1,-33.37636702999999,-70.62359714,330,1,10
10291,ESCUELA VICTOR CUCCUINI,13127,1,-33.40249084,-70.6354352,352,1,10
10293,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,13104,1,-33.39729299999999,-70.66296,82,1,212
10300,ESCUELA MARTA COLVIN,13127,1,-33.40627168999999,-70.62420549,202,1,10
10301,ESCUELA CAMILO HENRIQUEZ,13104,1,-33.38870845,-70.67837993,438,1,10
10302,ESCUELA ANNE ELEONOR ROOSEVELT,13127,1,-33.41242581,-70.62560669,193,1,10
10305,ESCUELA SANTIAGO DE GUAYAQUIL,13107,1,-33.37853614,-70.64311721,362,1,10
10306,ESCUELA MUN.HERMANA MARIA GORETTI,13127,1,-33.38916527,-70.63758855,426,1,10
10307,ESCUELA RAFAEL VALDIVIESO,13127,1,-33.41270393,-70.6364024,637,1,10
10309,ESCUELA EDUC.DIF. STA. TERESA DE AVILA,13127,1,-33.40449499999999,-70.648285,289,1,212
10313,COLEGIO POLIV. ALEJANDRO FLORES,13127,2,-33.4051111,-70.64571246,1255,1,10
10315,COLEGIO CRISTOBAL COLON,13104,2,-33.37548506,-70.68012656,843,1,10
10320,LICEO AVENIDA RECOLETA,13127,2,-33.39025525,-70.64273366,1450,1,10
10321,LICEO LAS AMERICAS MODERNAS,13108,2,-33.40860646,-70.66716781,184,1,110
10324,ESCUELA JOSE ABELARDO NUÑEZ Nº 3,13107,2,-33.37478971,-70.64029001,1002,1,10
10326,ESCUELA PARTICULAR SAN JOSE,13127,2,-33.40426175999999,-70.64490963,632,1,10
10327,ESCUELA PARTICULAR SANTA TERESITA,13108,2,-33.41268800999999,-70.67269637,787,1,10
10329,COLEGIO LIBERTADOR SAN MARTIN,13104,2,-33.39112361,-70.67462279,1092,1,10
10331,COLEGIO ISABEL RIQUELME,13127,2,-33.40382487,-70.63137694,227,1,10
10332,ESCUELA PARTICULAR EL CARMEN,13104,2,-33.38396938999999,-70.67797712,1194,1,10
10333,ESCUELA PARTICULAR N.SRA.DE GUADALUPE,13127,2,-33.39836347,-70.6363131,675,1,10
10334,ESCUELA PATROCINIO EL SEMBRADOR N 2,13104,2,-33.39665233,-70.67256715,350,1,10
10335,ESCUELA SAN JORGE,13108,2,-33.40191141999999,-70.6775681,288,1,10
10336,ESCUELA PARTICULAR SAN DIEGO,13104,2,-33.38441333,-70.67975904,1302,1,10
10337,COLEGIO MATER DOLOROSA,13107,2,-33.37498257,-70.63959733,751,1,10
10338,ESCUELA BASICA SANTO DOMINGO,13127,2,-33.3960469,-70.65270549,543,1,10
10341,ESCUELA BASICA PART. THE LITTLE SCHOOL,13104,2,-33.38558694,-70.68079318,419,1,110
10344,COLEGIO HELLEN´S COLLEGE,13104,2,-33.39090138,-70.67481829,1099,1,10
10345,ESCUELA PARTICULAR FRANCISCO BILBAO,13127,2,-33.40779476,-70.63490105,1017,1,10
10346,ESCUELA BASICA INES DE SUAREZ,13104,2,-33.39311782,-70.66738814,184,1,10
10348,ESCUELA BASICA PART.MARY ANNE SCHOOL,13104,2,-33.38288880999999,-70.68198134,460,1,10
10350,COLEGIO ELENA BETTINI,13108,2,-33.40231513,-70.67279364,830,1,10
10351,ESCUELA PARTICULAR PARQUE ASUNCION,13104,2,-33.37182009,-70.68013941,644,1,10
10352,LICEO BICENTENARIO NUEVA AURORA DE CHILE,13127,2,-33.39700977999999,-70.64567774,788,1,10
10353,ESCUELA ESPECIAL PARTICULAR LA PIRAMIDE,13127,2,-33.392204,-70.6388,35,1,212
10355,COLEGIO PARTICULAR JUAN PABLO,13108,2,-33.40173783,-70.67642686,526,1,10
10359,ESCUELA PART. SANTA LUISA DE MARILLAC,13107,2,-33.35985061,-70.63224336,436,1,10
10361,ESCUELA PARTICULAR ZOLTAN DIENES,13104,2,-33.39161474,-70.6633083,354,1,10
10362,ESCUELA PARTICULAR HNAS.AGAZZI,13104,2,-33.390987,-70.67378,105,1,212
10363,ESCUELA PARTICULAR JAIME EYZAGUIRRE,13127,2,-33.40133089999999,-70.63256473,204,1,10
10364,ESCUELA BÁSICA Nº 953 JOSE ARTIGA,13127,2,-33.38882705,-70.64248145,705,1,10
10365,ESCUELA BAS. ISABEL GONZALEZ CARES,13104,2,-33.38419677,-70.67105794,365,1,10
10372,ESCUELA PARTICULAR ISLA DE PASCUA,13108,2,-33.40731923,-70.67339545,346,1,10
10375,ESCUELA PARTICULAR RUTH,13104,2,-33.37709399,-70.66118185,80,1,214
10376,ESCUELA BÀSICA Nº 1090 UNIÒN LATINOAMERICANA,13104,2,-33.39392678,-70.66769374,225,1,10
10384,ESCUELA BASICA PART.BRIGIDA WALKER,13127,2,-33.38167211999999,-70.6492163,53,1,10
10385,ESCUELA PART. ADVENTISTA SANTIAGO NORTE,13104,2,-33.3713421,-70.69078266,549,1,10
10386,ESCUELA ESPECIAL BELLA ESPERANZA,13125,2,-33.36696,-70.73392,105,1,212
10396,LICEO POLIVALENTE RAFAEL DONOSO CARRASCO,13127,4,-33.40020342999999,-70.65111465,632,1,310
10397,LICEO INDUSTRIAL DE RECOLETA,13127,4,-33.40153035,-70.64380428,380,1,310
10553,ESCUELA MARCIAL MARTINEZ FERRARI,13105,1,-33.57062590999999,-70.68771908,609,1,10
10555,ESCUELA BASICA BASE EL BOSQUE,13105,1,-33.56213461,-70.67533683,554,1,10
10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,13105,1,-33.56626065999999,-70.68113354,351,1,10
10559,ESCUELA BERNARDO LEIGHTON,13105,1,-33.5744692,-70.67959837,251,1,10
10561,ESCUELA CLAUDIO ARRAU LEON,13105,1,-33.57174780999999,-70.68081411,219,1,10
10568,ESCUELA ORLANDO LETELIER,13105,1,-33.55212414999999,-70.68780458,276,1,10
10572,LICEO FRAY LUIS BELTRAN,13105,1,-33.54678296,-70.68437761,157,1,165
10573,CENTRO EDUCACIONAL MATIAS COUSINO,13105,1,-33.55054840999999,-70.67636413,166,1,310
10604,COLEGIO VILLA SANTA MARIA,13105,2,-33.55313221,-70.67440104,562,1,110
10619,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,13105,2,-33.55186711,-70.6756134,330,1,10
10622,ESCUELA PARTICULAR MARVIT SCHOOL,13105,2,-33.56847530999999,-70.683616,244,1,10
10623,ESCUELA DIFERENCIAL JUAN SANDOVAL,13105,2,-33.564144,-70.68249,159,1,212
10625,ESCUELA PARTICULAR MARIA MEDIANERA,13105,2,-33.57852349,-70.68631444,763,1,10
10626,COLEGIO JUAN BAUTISTA DURAN,13105,2,-33.57375867999999,-70.69161765,439,1,10
10629,ESCUELA PARTICULAR EL BOSQUE,13105,2,-33.56234925999999,-70.68120138,282,1,10
10632,CENTRO EDUC. DENVER COLORADO SCHOOL,13105,2,-33.57488367,-70.68883552,609,1,10
10881,COLEGIO SAN SEBASTIAN,13121,2,-33.49941748,-70.68615105,536,1,10
11027,ESCUELA HORNITOS,3103,5,-27.750019,-70.175819,7,1,110
11034,LICEO JORGE ALESSANDRI RODRÍGUEZ,3103,5,-27.483351,-70.265518,455,1,363
11036,ESCUELA JOSÉ JOAQUÍN VALLEJOS,3102,5,-27.337999,-70.781509,12,1,110
11761,ESCUELA PARTICULAR SAN FELIPE NERI,13127,2,-33.41734957,-70.64175875,232,1,10
11766,COLEGIO INSTITUTO ARTÍSTICO DE ESTUDIOS SECUNDARIOS DE LA UNIVERSIDAD DE CHILE,13101,3,-33.445458,-70.65924,91,1,110
11776,COLEGIO THE MAYFLOWER SCHOOL,13115,3,-33.346077,-70.50415,1385,1,10
11783,ESCUELA BASICA N°1238 GIORDANO BRUNO,13122,3,-33.506562,-70.55873,239,1,10
11788,ESCUELA ESPECIAL PARTICULAR LO HERMIDA,13122,2,-33.472733,-70.56897,110,1,212
11789,ESCUELA BASICA PART.BROTHERS SCHOOL,13110,2,-33.53925404,-70.59534384,574,1,10
11791,ESC ESPECIAL NUESTRA SENORA DE LOURDES,13110,2,-33.56185,-70.597084,23,1,212
11792,LICEO PARTIC.ALBERTO MAGNO LA FLORIDA,13110,2,-33.55569419999999,-70.60955746,989,1,10
11793,ESC BASICA PARTICULAR SAN VALENTIN,13110,2,-33.51073173999999,-70.57982294,241,1,10
11794,ESCUELA ESPECIAL PARTICULAR VARESCA,13110,2,-33.510475,-70.578705,111,1,212
11795,COLEGIO SAN CARLOS DE LA FLORIDA,13110,2,-33.54794016999999,-70.61168627,342,1,10
11797,ESC PARTICULAR MANUEL VICUNA LARRAIN,13110,2,-33.54708881,-70.59625957,151,1,110
11800,ESCUELA ESPECIAL PARTICULAR LAS ROSAS,13112,2,-33.582706,-70.624245,102,1,212
11804,ESCUELA ESPECIAL NUEVA ALBORADA,13112,2,-33.579983,-70.64428,49,1,212
11805,COLEGIO POLIVALENTE INGLES,13112,2,-33.61292102,-70.63783317,466,1,10
11806,ESCUELA BASICA PARTICULAR ARMI,13131,2,-33.52892188,-70.64661259,96,1,10
11809,ESC.PAR.MAURICE AND NATALY SCHOOL,13131,2,-33.53490136,-70.63530233,221,1,10
11811,LICEO SANTA MARIA EUFRASIA,13129,5,-33.501022,-70.616615,249,1,165
11812,COLEGIO TOMAS MORO,13130,2,-33.50799829999999,-70.65292213,1710,1,10
11813,ESCUELA PARTICULAR ALVAREZ DE TOLEDO,13130,2,-33.49002678,-70.64532186,325,1,10
11814,COLEGIO PESTALOZZI,13129,2,-33.505146,-70.6192,117,1,165
11818,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,13105,2,-33.56878615,-70.66997165,662,1,10
11828,ESCUELA ESPECIAL PARTICULAR SOR TERESA,13102,2,-33.507526,-70.72681,107,1,212
11830,ESCUELA BASICA  1287 SAN MARCOS APOSTOL,13119,2,-33.54495374999999,-70.77258211,672,1,10
11831,LICEO INDUSTRIAL BENJAMIN FRANKLIN,13126,1,-33.42924415,-70.69663396,830,1,310
11835,ESCUELA PARTICULAR ROYAL SCHOOL,13117,2,-33.45558530999999,-70.71883599,398,1,10
11862,ESCUELA DE PARVULOS TRIBILIN,13106,2,-33.468674,-70.698074,59,1,10
11870,ESC.BAS. PART. COLEGIO HAYDN DE SAN JOAQUIN,13129,2,-33.50815766,-70.61768727,633,1,10
11871,COLEGIO PEDRO DE VALDIVIA,13123,3,-33.440617,-70.60724,1143,1,10
11906,ESCUELA BAS. LOS CARRERA,13130,2,-33.49636692,-70.64811997,625,1,10
11909,ESCUELA PARTICULAR N°333 EL ANGEL,13129,2,-33.49614513,-70.62961168,324,1,10
11914,ESCUELA BASICA Nº128 SAN RAMON,13109,2,-33.52869213,-70.64985391,360,1,10
11918,FROILAN YAÑEZ DE LA BARRA,13109,2,-33.539548,-70.66740036,299,1,310
11921,COLEGIO INFOCAP,13129,2,-33.506985,-70.63431,503,1,165
11924,ESCUELA ESPECIAL LORENZO EITING,13126,2,-33.43757,-70.71219,23,1,212
11926,ESCUELA BASICA PARTICULAR ROQUER,13128,2,-33.40624008,-70.70246519,375,1,10
11936,COLEGIO JACQUES COUSTEAU,13119,2,-33.51625034,-70.78584447,827,1,10
11949,COLEGIO CRISOL,13110,2,-33.56502153999999,-70.58261383,251,1,10
11950,COLEGIO MONTEVERDE,13122,2,-33.47377344,-70.54952088,1010,1,10
11952,ESCUELA BELEN O¦HIGGINS,13110,2,-33.53789948,-70.60556992,317,1,10
11962,COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS,13101,3,-33.44203,-70.66454,1448,1,10
11965,CENTRO EDUCACIONAL SAN LORENZO,13127,2,-33.39045097999999,-70.65532689,1025,1,10
11968,COLEGIO CUMBRES,13114,3,-33.396026,-70.50479,1518,1,10
11971,COLEGIO SANTO DOMINGO_PADRES DOMINICOS,13113,3,-33.450642,-70.52094,554,1,110
11977,SAINT CHRISTIAN COLLEGE,13111,2,-33.55377423,-70.62428201,1259,1,10
11979,COLEGIO MIGUEL ANGEL,13112,2,-33.58766371,-70.62578481,252,1,10
11980,ESCUELA ESPECIAL PARTICULAR CECLA,13109,2,-33.534847,-70.65571,92,1,212
11993,ESCUELA BASICA JUAN PABLO DUARTE,13123,1,-33.44555595,-70.62162943,1089,1,10
11994,LICEO POLIVALENTE BAHIA DARWIN,13111,2,-33.54421894,-70.62636681,573,1,10
11997,ESCUELA JOSE IBAÑEZ,13109,2,-33.54357307,-70.65893229,604,1,10
11998,ESCUELA BASICA PARTICULAR HUEÑECITO,13112,2,-33.58843667,-70.64948943,121,1,10
12083,COLEGIO LO ERRAZURIZ,13119,2,-33.47448905,-70.72753202,648,1,10
12085,COLEGIO CRISTIANO EMMANUEL,13110,2,-33.51234494,-70.56430502,478,1,10
12086,COLEGIO COYANCURA,13114,3,-33.429065,-70.58669,322,1,10
12087,COLEGIO BRITISH ROYAL SCHOOL,13113,3,-33.451061,-70.5277,1420,1,10
12090,COLEGIO TERRANOVA,13113,3,-33.442132,-70.56861,228,1,10
12092,ESCUELA ESPECIAL ANADIME,13120,2,-33.44909,-70.60184,206,1,212
12094,COLEGIO SAN ESTEBAN DIÁCONO,13132,3,-33.382274,-70.55391,622,1,10
